umap1,umap2,cell_type,sample,annotation_source
-3.4736981,6.6784863,C1qc+ TAM,E14S,transferred
-4.7446613,1.0273825,Monocyte,E14S,transferred
-6.427024,3.6474626,Il1b+ TAM,E14S,transferred
-5.109186,4.7558675,C1qc+ TAM,E14S,transferred
-5.2356124,3.8441067,Il1b+ TAM,E14S,transferred
-5.421299,4.494207,Resident Macrophage,E14S,transferred
-2.792987,2.9379911,Spp1+ TAM,E14S,transferred
-5.8534408,3.4498389,Resident Macrophage,E14S,transferred
-1.6443577,0.6395401,Monocyte,E14S,transferred
1.2995319,5.0314035,cDC,E14S,transferred
2.3691025,15.246713,NK,E14S,transferred
-3.5571215,5.67869,C1qc+ TAM,E14S,transferred
-0.2948046,1.1602695,Monocyte,E14S,transferred
-2.235343,1.1918403,Monocyte,E14S,transferred
-3.6558495,2.5278225,Il1b+ TAM,E14S,transferred
0.4699552,1.3158085,Monocyte,E14S,transferred
-2.474383,1.701589,Monocyte,E14S,transferred
-4.089582,1.7848527,Il1b+ TAM,E14S,transferred
-4.0708966,4.0912514,Il1b+ TAM,E14S,transferred
-3.5682893,4.876758,Monocyte,E14S,transferred
-3.2626936,4.93436,C1qc+ TAM,E14S,transferred
1.2355413,-5.9871254,Neutrophil,E14S,transferred
0.098233595,0.7595901,Monocyte,E14S,transferred
-4.712057,4.2529845,Resident Macrophage,E14S,transferred
-1.5312885,4.911706,Resident Macrophage,E14S,transferred
3.290378,12.2932,CD8 Terminally Exhausted,E14S,transferred
16.480175,7.7851677,Hypoxic Tumor,E14S,transferred
-1.4731977,3.7431045,Resident Macrophage,E14S,transferred
22.281235,4.490551,Hypoxic Tumor,E14S,transferred
18.650227,7.1877165,Resident Macrophage,E14S,transferred
17.202463,6.6461735,Hypoxic Tumor,E14S,transferred
-4.9374332,2.1139376,Il1b+ TAM,E14S,transferred
-6.5585084,1.0753413,Resident Macrophage,E14S,transferred
1.4666374,14.529229,NK,E14S,transferred
16.874584,7.3549685,Hypoxic Tumor,E14S,transferred
2.2414043,14.462365,NK,E14S,transferred
-5.6244884,3.7546623,Resident Macrophage,E14S,transferred
1.2211522,13.6469,NK,E14S,transferred
2.0778794,14.1897545,NK,E14S,transferred
-3.9324605,3.481866,Il1b+ TAM,E14S,transferred
-4.368703,2.7792492,Il1b+ TAM,E14S,transferred
-1.0794563,3.1382957,Monocyte,E14S,transferred
0.41424686,-5.7132816,Neutrophil,E14S,transferred
-6.282421,5.1621914,Resident Macrophage,E14S,transferred
-6.2800417,4.4202766,Resident Macrophage,E14S,transferred
-3.2377856,4.907816,Monocyte,E14S,transferred
0.8088437,-5.784048,Neutrophil,E14S,transferred
2.2893486,7.2751627,mDC,E14S,transferred
-4.042611,3.9185245,Il1b+ TAM,E14S,transferred
-1.5319494,3.4508233,Resident Macrophage,E14S,transferred
16.8582,10.748506,Stromal,E14S,transferred
2.6935465,7.4645886,mDC,E14S,transferred
-3.5519545,2.283611,Monocyte,E14S,transferred
1.6759698,6.5250177,mDC,E14S,transferred
3.268369,13.103553,CD8 Terminally Exhausted,E14S,transferred
19.363153,8.560496,Hypoxic Tumor,E14S,transferred
3.043526,12.5725765,Regulatory CD8 T,E14S,transferred
-4.960207,4.832321,Resident Macrophage,E14S,transferred
16.207146,9.511907,Hypoxic Tumor,E14S,transferred
-1.7331624,1.5689038,Spp1+ TAM,E14S,transferred
-3.4466023,6.830451,C1qc+ TAM,E14S,transferred
2.040962,14.545077,NK,E14S,transferred
1.9149052,14.984505,NK,E14S,transferred
-3.9423394,0.5424703,Spp1+ TAM,E14S,transferred
-3.809882,4.6129503,Il1b+ TAM,E14S,transferred
-4.1609945,1.3433977,Il1b+ TAM,E14S,transferred
-3.7610466,6.2524166,C1qc+ TAM,E14S,transferred
-0.0044532963,-6.281833,Il1b+ TAM,E14S,transferred
-4.523555,2.2319658,Il1b+ TAM,E14S,transferred
-4.217526,0.46462953,Spp1+ TAM,E14S,transferred
-5.446075,0.8717159,Monocyte,E14S,transferred
-2.2070787,1.0361534,Il1b+ TAM,E14S,transferred
1.8823282,-7.5060067,Neutrophil,E14S,transferred
-0.7639997,0.44102636,Monocyte,E14S,transferred
-5.436278,3.2466471,Resident Macrophage,E14S,transferred
-2.8896046,2.6238446,Monocyte,E14S,transferred
1.0548055,-8.88249,Neutrophil,E14S,transferred
-0.42000052,0.87557864,Monocyte,E14S,transferred
-1.0148382,2.3195138,Monocyte,E14S,transferred
-4.808842,4.1249304,C1qc+ TAM,E14S,transferred
-4.6594687,4.1487308,C1qc+ TAM,E14S,transferred
-5.8514495,2.038089,Spp1+ TAM,E14S,transferred
-4.3746815,4.582845,Monocyte,E14S,transferred
-4.258814,2.3284872,Il1b+ TAM,E14S,transferred
-1.7807463,1.5559464,Monocyte,E14S,transferred
-0.5845888,-8.238613,Neutrophil,E14S,transferred
0.6215068,-5.9829316,Neutrophil,E14S,transferred
-1.9713591,0.92309135,Monocyte,E14S,transferred
-5.083006,4.6694603,Il1b+ TAM,E14S,transferred
-4.167691,4.182087,Il1b+ TAM,E14S,transferred
1.2882499,-5.9616265,Neutrophil,E14S,transferred
2.2548387,-9.199781,Neutrophil,E14S,transferred
1.9332935,6.585633,mDC,E14S,transferred
-2.0590146,3.2551434,Monocyte,E14S,transferred
3.3501766,13.057818,CD8 Exhausted Proliferating,E14S,transferred
-5.6399245,4.377234,Resident Macrophage,E14S,transferred
-0.8870795,2.1700168,Monocyte,E14S,transferred
2.651406,15.28749,NK,E14S,transferred
-4.2337756,3.9479795,Il1b+ TAM,E14S,transferred
1.462318,14.293487,NK,E14S,transferred
-0.26743853,0.9302548,Monocyte,E14S,transferred
3.0376148,11.186884,CD8 Exhausted Proliferating,E14S,transferred
-5.9310894,2.1748023,Il1b+ TAM,E14S,transferred
-3.7133489,6.3412423,C1qc+ TAM,E14S,transferred
-1.2877184,3.2414718,Monocyte,E14S,transferred
1.6624599,14.427586,NK,E14S,transferred
-3.748074,2.915275,Il1b+ TAM,E14S,transferred
0.74855983,-6.083004,Neutrophil,E14S,transferred
-4.0387464,3.7037117,Monocyte,E14S,transferred
2.2000122,13.444969,NK T,E14S,transferred
-0.04862107,0.098457925,Monocyte,E14S,transferred
-5.3265033,0.9062005,Spp1+ TAM,E14S,transferred
16.496918,6.290151,Hypoxic Tumor,E14S,transferred
-3.6187165,6.8016005,C1qc+ TAM,E14S,transferred
-3.187517,4.6989293,C1qc+ TAM,E14S,transferred
0.54585963,1.0035647,Monocyte,E14S,transferred
2.4557803,10.860672,CD4 T,E14S,transferred
-3.119844,1.774109,Il1b+ TAM,E14S,transferred
-5.6355433,2.8244324,Il1b+ TAM,E14S,transferred
1.2325443,13.642673,NK,E14S,transferred
-2.9743407,3.4899678,Monocyte,E14S,transferred
0.77239174,-6.3095517,Neutrophil,E14S,transferred
0.21538883,-5.7355547,Neutrophil,E14S,transferred
-6.270424,2.6083732,Il1b+ TAM,E14S,transferred
-2.3872893,3.0345073,Monocyte,E14S,transferred
-4.0372257,1.1154975,Spp1+ TAM,E14S,transferred
-6.242536,1.7078424,Spp1+ TAM,E14S,transferred
-6.234845,4.3056803,C1qc+ TAM,E14S,transferred
0.37323856,1.0794934,Monocyte,E14S,transferred
-5.085642,5.078111,C1qc+ TAM,E14S,transferred
-0.7488075,2.7742524,Monocyte,E14S,transferred
-0.9588001,0.069026574,Monocyte,E14S,transferred
0.9316498,-7.8135586,Neutrophil,E14S,transferred
-0.61364317,2.8214993,Monocyte,E14S,transferred
-6.035143,1.1703807,Spp1+ TAM,E14S,transferred
1.2756065,13.782752,NK,E14S,transferred
-0.18311848,1.9483066,Monocyte,E14S,transferred
-4.830192,3.1730793,Il1b+ TAM,E14S,transferred
-4.066971,0.40516424,Spp1+ TAM,E14S,transferred
-5.3118114,0.7034969,Spp1+ TAM,E14S,transferred
-4.1320996,3.4600031,Resident Macrophage,E14S,transferred
-1.0352296,2.9832447,Monocyte,E14S,transferred
-5.74194,3.0220823,Il1b+ TAM,E14S,transferred
1.9807638,-7.2918205,Neutrophil,E14S,transferred
-5.6468134,4.097528,Resident Macrophage,E14S,transferred
0.5255989,-5.976477,Neutrophil,E14S,transferred
0.5950924,-7.520064,Neutrophil,E14S,transferred
-3.9091704,2.965305,Resident Macrophage,E14S,transferred
0.40582028,-7.1129165,Neutrophil,E14S,transferred
3.3547974,12.003037,CD8 Terminally Exhausted,E14S,transferred
0.5073275,-5.3844094,Neutrophil,E14S,transferred
-0.7594312,1.6103648,Monocyte,E14S,transferred
-6.0457916,5.083305,Resident Macrophage,E14S,transferred
-0.19485524,3.8394222,Monocyte,E14S,transferred
25.132969,3.4286742,CAF,E14S,transferred
-3.1984794,2.7069464,C1qc+ TAM,E14S,transferred
-0.23310849,4.0608053,Monocyte,E14S,transferred
-1.8184357,3.7252846,Resident Macrophage,E14S,transferred
-1.4588574,2.8575668,Monocyte,E14S,transferred
-3.8321238,6.04165,C1qc+ TAM,E14S,transferred
3.2439,12.337167,CD4 T,E14S,transferred
-6.4356256,2.3750768,Resident Macrophage,E14S,transferred
-6.051855,1.9923077,Il1b+ TAM,E14S,transferred
-6.256367,4.186656,Resident Macrophage,E14S,transferred
-5.0478096,2.4161494,Il1b+ TAM,E14S,transferred
-4.8588634,3.3437936,Il1b+ TAM,E14S,transferred
16.521921,6.2852407,Hypoxic Tumor,E14S,transferred
-4.264435,3.384752,Il1b+ TAM,E14S,transferred
3.054237,-6.9490023,Neutrophil,E14S,transferred
-4.6395526,5.698221,C1qc+ TAM,E14S,transferred
-4.862687,1.818395,Il1b+ TAM,E14S,transferred
-0.09046591,1.8387951,Monocyte,E14S,transferred
3.2495792,12.827407,Resident Macrophage,E14S,transferred
-4.1028833,5.339255,C1qc+ TAM,E14S,transferred
-4.0478196,5.076473,C1qc+ TAM,E14S,transferred
2.128157,-7.4474807,Neutrophil,E14S,transferred
-3.7562194,5.3560486,Monocyte,E14S,transferred
0.92223996,-7.814246,Neutrophil,E14S,transferred
-3.1700456,2.0704858,Il1b+ TAM,E14S,transferred
0.43162268,-5.7532535,Neutrophil,E14S,transferred
1.733348,-7.4242935,Neutrophil,E14S,transferred
1.310318,-7.7103696,Neutrophil,E14S,transferred
-0.023671608,-7.432497,Neutrophil,E14S,transferred
-2.4658422,3.7155404,Monocyte,E14S,transferred
-0.71430534,1.0065104,Monocyte,E14S,transferred
-3.6214616,2.5000901,Il1b+ TAM,E14S,transferred
-0.10342647,1.7430454,Monocyte,E14S,transferred
-4.4391055,1.3002764,Monocyte,E14S,transferred
-5.5176735,1.8514545,Resident Macrophage,E14S,transferred
-2.9717813,1.136858,Il1b+ TAM,E14S,transferred
-6.2826505,5.2026954,Resident Macrophage,E14S,transferred
-6.2279034,4.0904436,Resident Macrophage,E14S,transferred
16.597979,6.5205436,Hypoxic Tumor,E14S,knn
0.4151866,-5.833497,Neutrophil,E14S,transferred
0.54686594,5.513377,cDC,E14S,transferred
-3.4804966,1.4518142,Monocyte,E14S,transferred
-1.6142242,2.6663551,Monocyte,E14S,transferred
3.2907133,12.713024,CD8 Terminally Exhausted,E14S,transferred
-1.002797,2.8284018,Monocyte,E14S,transferred
3.3951263,13.175506,CD8 Terminally Exhausted,E14S,transferred
-4.282265,0.46804792,Spp1+ TAM,E14S,transferred
-6.494312,3.1020343,Resident Macrophage,E14S,transferred
-3.9737833,2.5539343,Il1b+ TAM,E14S,transferred
-1.7624639,1.3663771,Monocyte,E14S,transferred
-2.4421463,1.5047863,Il1b+ TAM,E14S,transferred
2.5000517,12.021,Il1b+ TAM,E14S,transferred
-2.1171968,1.7059826,Il1b+ TAM,E14S,transferred
2.301203,14.416346,NK,E14S,transferred
-3.0255065,4.05638,Monocyte,E14S,transferred
3.0260136,13.19216,NK,E14S,transferred
-4.590343,2.24295,Il1b+ TAM,E14S,transferred
-3.2297819,2.925782,Monocyte,E14S,transferred
-5.0100513,3.392551,Resident Macrophage,E14S,transferred
0.20982915,-6.3106833,Neutrophil,E14S,transferred
-3.3704226,4.698046,Resident Macrophage,E14S,transferred
-5.646996,4.5178585,Resident Macrophage,E14S,transferred
3.0483603,11.645833,CD8 Terminally Exhausted,E14S,transferred
-3.2037535,2.0355206,Il1b+ TAM,E14S,transferred
-0.6563695,2.0153182,Monocyte,E14S,transferred
0.5764623,-5.500387,Neutrophil,E14S,transferred
-4.1955624,4.003571,Il1b+ TAM,E14S,transferred
-4.1229696,3.0561502,Resident Macrophage,E14S,transferred
16.98166,7.7256064,Hypoxic Tumor,E14S,transferred
26.633675,2.9007967,Hypoxic Tumor,E14S,transferred
-2.3752983,2.4373379,Monocyte,E14S,transferred
-4.6067505,2.3831058,Resident Macrophage,E14S,transferred
-4.1215453,5.796287,C1qc+ TAM,E14S,transferred
1.5145661,14.416716,CD8 Exhausted Proliferating,E14S,transferred
-4.246905,2.4828377,Il1b+ TAM,E14S,transferred
-2.9082737,2.0643723,Il1b+ TAM,E14S,transferred
-0.7983635,1.2717774,Monocyte,E14S,transferred
16.513762,8.30241,Hypoxic Tumor,E14S,transferred
-4.35999,4.345516,Resident Macrophage,E14S,transferred
15.946934,10.747479,Stromal,E14S,transferred
2.6513028,7.4087653,mDC,E14S,transferred
2.421082,11.797136,Monocyte,E14S,transferred
1.9459072,-8.391255,Neutrophil,E14S,transferred
-5.4749923,2.6503046,Resident Macrophage,E14S,transferred
-0.5872449,3.2610078,Monocyte,E14S,transferred
24.573387,4.1222715,Tumor,E14S,transferred
-0.7976932,1.471548,Monocyte,E14S,transferred
-2.476867,4.9064193,Monocyte,E14S,transferred
2.017351,13.758905,NK,E14S,transferred
1.0251923,6.013456,cDC,E14S,transferred
26.91064,3.6238604,Tumor,E14S,transferred
-0.10784331,1.6479627,Monocyte,E14S,transferred
0.11142856,4.475875,cDC,E14S,transferred
-6.64598,2.4924064,Resident Macrophage,E14S,transferred
2.193396,15.234227,NK,E14S,transferred
0.26954615,-6.1093335,Neutrophil,E14S,transferred
2.9816084,11.262573,CD8 Terminally Exhausted,E14S,transferred
-5.025656,0.59723574,Spp1+ TAM,E14S,transferred
-6.1174445,1.1561517,Spp1+ TAM,E14S,transferred
-7.0597773,2.8935397,C1qc+ TAM,E14S,transferred
16.144056,10.936048,Stromal,E14S,transferred
17.275171,9.178356,Hypoxic Tumor,E14S,transferred
-2.898841,4.4518723,Monocyte,E14S,transferred
16.52427,6.446117,Hypoxic Tumor,E14S,knn
-4.7747407,2.6685157,Il1b+ TAM,E14S,transferred
-0.55772465,1.2570922,Monocyte,E14S,transferred
-3.595095,5.2256637,C1qc+ TAM,E14S,transferred
1.8001775,13.953212,NK,E14S,transferred
0.39946637,5.2442207,cDC,E14S,transferred
-4.38009,0.78402853,Il1b+ TAM,E14S,transferred
2.395872,13.495783,NK T,E14S,transferred
-0.79152745,1.6757667,Monocyte,E14S,transferred
-5.1143327,3.3051996,Resident Macrophage,E14S,transferred
-4.587795,3.769676,Il1b+ TAM,E14S,transferred
2.6771452,15.074827,NK,E14S,transferred
-5.4534307,1.5038636,Spp1+ TAM,E14S,transferred
-0.144863,2.1263623,Monocyte,E14S,transferred
-5.971061,2.2514846,Resident Macrophage,E14S,transferred
19.10501,6.8729577,Hypoxic Tumor,E14S,transferred
-5.281184,5.722236,C1qc+ TAM,E14S,transferred
-5.4878325,1.754815,Spp1+ TAM,E14S,transferred
-0.04902111,0.238546,Monocyte,E14S,transferred
-0.09740991,-6.847714,Neutrophil,E14S,transferred
-1.543916,2.688168,Monocyte,E14S,transferred
-3.5943413,1.8287978,Il1b+ TAM,E14S,transferred
-1.6140915,4.1643205,Resident Macrophage,E14S,transferred
2.2536979,-7.304829,Neutrophil,E14S,transferred
3.0558836,12.308033,CD8 Terminally Exhausted,E14S,transferred
-3.0688465,4.424965,C1qc+ TAM,E14S,transferred
-1.9715602,5.029819,Resident Macrophage,E14S,transferred
-4.428277,6.230553,Resident Macrophage,E14S,transferred
1.3145643,13.668412,NK,E14S,transferred
-3.1752982,2.9151232,Il1b+ TAM,E14S,transferred
2.1422386,14.298461,NK,E14S,transferred
16.522663,7.1104727,Hypoxic Tumor,E14S,transferred
-1.4371794,1.300831,Neutrophil,E14S,transferred
3.1704762,11.576789,CD8 Terminally Exhausted,E14S,transferred
-2.3322153,3.5200834,Spp1+ TAM,E14S,transferred
2.2079291,6.707799,mDC,E14S,transferred
-4.182623,4.129039,Resident Macrophage,E14S,transferred
-1.3382752,2.930347,Monocyte,E14S,transferred
-3.0588129,3.5965853,Il1b+ TAM,E14S,transferred
-3.6725316,5.622408,C1qc+ TAM,E14S,transferred
-3.4430509,1.4097651,Monocyte,E14S,transferred
-0.722382,2.6658387,Monocyte,E14S,transferred
-4.598792,6.090976,C1qc+ TAM,E14S,transferred
24.076397,4.782304,Tumor Proliferating,E14S,transferred
0.7675416,-5.6236253,Neutrophil,E14S,transferred
2.4768293,7.0354156,mDC,E14S,transferred
-5.3318577,1.8285646,Resident Macrophage,E14S,transferred
-2.0030026,3.1844735,Monocyte,E14S,transferred
0.8610662,5.5479174,cDC,E14S,transferred
0.4204433,-7.2821302,Neutrophil,E14S,transferred
-2.9417858,2.7654147,Il1b+ TAM,E14S,transferred
0.10018016,-7.693825,Neutrophil,E14S,transferred
-4.9793453,2.42853,Il1b+ TAM,E14S,transferred
-6.5191035,0.93607104,Resident Macrophage,E14S,transferred
-4.769868,3.7671845,Il1b+ TAM,E14S,transferred
-0.122709624,-5.8977447,Neutrophil,E14S,transferred
-4.7100983,5.0663824,C1qc+ TAM,E14S,transferred
-3.670029,3.5135322,Monocyte,E14S,transferred
-0.9005471,0.8561177,Monocyte,E14S,transferred
-4.20411,5.0588784,C1qc+ TAM,E14S,transferred
0.5174551,4.9128323,cDC,E14S,transferred
0.9100882,-7.158631,Neutrophil,E14S,transferred
-4.0863695,0.4545014,Spp1+ TAM,E14S,transferred
0.10362441,-5.523178,Neutrophil,E14S,transferred
2.2795508,15.463366,NK,E14S,transferred
1.2381346,-7.8973775,Neutrophil,E14S,transferred
-0.5172026,3.0593307,Monocyte,E14S,transferred
1.3725702,14.343647,NK,E14S,transferred
1.6746933,-8.48668,Neutrophil,E14S,transferred
-0.66729075,-0.2156507,Resident Macrophage,E14S,transferred
0.668815,5.0144763,cDC,E14S,transferred
-1.6250523,4.0751624,Monocyte,E14S,transferred
-1.049257,1.982825,Monocyte,E14S,transferred
-4.187333,0.66087115,Spp1+ TAM,E14S,transferred
2.1854472,7.4008408,mDC,E14S,transferred
0.93668354,-8.058293,Neutrophil,E14S,transferred
26.579733,2.9121876,Hypoxic Tumor,E14S,transferred
-6.296063,3.6524627,Resident Macrophage,E14S,transferred
-3.1104016,1.3773555,Il1b+ TAM,E14S,transferred
0.59903413,0.39287263,Monocyte,E14S,transferred
-3.3961942,5.955176,C1qc+ TAM,E14S,transferred
22.175093,5.0484176,Hypoxic Tumor,E14S,transferred
-1.3248981,1.9270928,Monocyte,E14S,transferred
1.5363606,14.156464,NK,E14S,transferred
16.435339,7.8574066,Hypoxic Tumor,E14S,transferred
16.565317,8.278677,Hypoxic Tumor,E14S,transferred
-5.867463,0.7514224,Spp1+ TAM,E14S,transferred
-1.1910621,3.2059345,Resident Macrophage,E14S,transferred
2.1293867,14.730496,NK,E14S,transferred
-2.7718613,4.363089,Resident Macrophage,E14S,transferred
19.052286,7.5913887,Hypoxic Tumor,E14S,transferred
-1.9622854,2.7669268,Monocyte,E14S,transferred
-5.793076,1.3226016,Spp1+ TAM,E14S,transferred
0.44957587,-6.297447,Neutrophil,E14S,transferred
-0.84093153,0.7714624,Monocyte,E14S,transferred
1.4946436,14.229862,NK,E14S,transferred
-4.6728663,5.6370425,C1qc+ TAM,E14S,transferred
16.859428,11.390832,Stromal,E14S,transferred
0.9929491,5.4790254,cDC,E14S,transferred
-6.130914,4.8644085,C1qc+ TAM,E14S,transferred
-1.2769053,10.697273,B,E14S,transferred
0.8581178,4.9739804,cDC,E14S,transferred
-3.7180321,2.4444454,Il1b+ TAM,E14S,transferred
-3.7526197,3.8835335,C1qc+ TAM,E14S,transferred
2.255046,-7.652339,Neutrophil,E14S,transferred
3.2466123,13.1915865,CD8 Terminally Exhausted,E14S,transferred
1.5875391,-7.755113,Neutrophil,E14S,transferred
-6.247236,1.0726029,Spp1+ TAM,E14S,transferred
-3.308373,2.1349733,Il1b+ TAM,E14S,transferred
2.0530312,-9.004016,Neutrophil,E14S,transferred
-2.6162825,1.5131862,Il1b+ TAM,E14S,transferred
-0.41149822,1.4009106,Monocyte,E14S,transferred
-3.2142808,6.653122,C1qc+ TAM,E14S,transferred
-6.3738647,2.0242026,C1qc+ TAM,E14S,transferred
-0.8315702,2.3149028,Resident Macrophage,E14S,transferred
-2.6230834,1.8751454,Il1b+ TAM,E14S,transferred
1.9189456,-8.896302,Neutrophil,E14S,transferred
2.4024286,14.277046,NK,E14S,transferred
-3.2178168,2.0078802,Monocyte,E14S,transferred
22.546707,4.2948656,Hypoxic Tumor,E14S,transferred
1.360876,13.797105,NK,E14S,transferred
16.589504,6.2280245,Hypoxic Tumor,E14S,transferred
-3.2395627,3.6888523,Il1b+ TAM,E14S,transferred
-1.05974,-0.0522002,Il1b+ TAM,E14S,transferred
-2.901477,2.6943033,Il1b+ TAM,E14S,transferred
-0.63025665,1.1831826,Monocyte,E14S,transferred
-6.2449193,3.8092313,Resident Macrophage,E14S,transferred
-6.258601,0.69870335,Spp1+ TAM,E14S,transferred
1.7643732,6.665777,mDC,E14S,transferred
0.046466462,-5.90469,Neutrophil,E14S,transferred
-4.8322225,3.6247807,Resident Macrophage,E14S,transferred
-2.080783,0.94474447,Monocyte,E14S,transferred
3.3389745,-6.6926346,Neutrophil,E14S,transferred
-1.5069515,2.978622,Monocyte,E14S,transferred
-4.0042095,2.5292642,Il1b+ TAM,E14S,transferred
-6.0134254,2.7152224,Il1b+ TAM,E14S,transferred
-5.3873544,3.4980323,Resident Macrophage,E14S,transferred
16.609943,8.233554,Hypoxic Tumor,E14S,transferred
-4.454447,5.0178494,Monocyte,E14S,transferred
-3.1731238,5.090252,Il1b+ TAM,E14S,transferred
-0.03794596,1.7144396,Monocyte,E14S,transferred
-1.8347108,2.9774146,Monocyte,E14S,transferred
16.584764,6.3733816,Hypoxic Tumor,E14S,transferred
-4.4076047,4.4061346,C1qc+ TAM,E14S,transferred
-1.7510946,4.643826,Resident Macrophage,E14S,transferred
-1.8999397,3.2443125,Resident Macrophage,E14S,transferred
-1.6423516,1.4955323,Monocyte,E14S,transferred
-6.3163943,1.9163812,Spp1+ TAM,E14S,transferred
2.9296045,13.360181,NK,E14S,transferred
-4.160121,6.294398,Resident Macrophage,E14S,transferred
-4.3921084,1.3742678,Il1b+ TAM,E14S,transferred
-4.5403895,2.4864295,Il1b+ TAM,E14S,transferred
-6.5346212,2.506346,C1qc+ TAM,E14S,transferred
-4.611829,3.5888495,Il1b+ TAM,E14S,transferred
2.3383338,10.666051,CD8 Exhausted Proliferating,E14S,transferred
-5.3523016,3.8312278,C1qc+ TAM,E14S,transferred
-4.5998044,5.3298554,C1qc+ TAM,E14S,transferred
-4.235486,3.2685068,Il1b+ TAM,E14S,transferred
-4.6048474,4.8743963,C1qc+ TAM,E14S,transferred
1.3162047,13.936205,NK,E14S,transferred
-4.9023128,0.6527671,Il1b+ TAM,E14S,transferred
17.231066,6.8305545,Hypoxic Tumor,E14S,transferred
1.4014736,14.049695,NK,E14S,transferred
-4.2022314,0.57561594,Spp1+ TAM,E14S,transferred
18.367805,7.157694,Hypoxic Tumor,E14S,transferred
-5.59758,1.1241782,Spp1+ TAM,E14S,transferred
-0.40856424,4.259478,cDC,E14S,transferred
-3.8575485,6.5512385,Resident Macrophage,E14S,transferred
-3.1402493,4.332787,Il1b+ TAM,E14S,transferred
27.07286,3.2080166,Tumor,E14S,transferred
-1.7478966,0.8898393,Il1b+ TAM,E14S,transferred
-4.7493796,3.7991924,Il1b+ TAM,E14S,transferred
-4.0734134,4.9493766,C1qc+ TAM,E14S,transferred
2.8395462,13.124758,Regulatory CD8 T,E14S,transferred
24.582867,6.18315,Hypoxic Tumor,E14S,transferred
-4.906481,4.385261,Resident Macrophage,E14S,transferred
-5.733585,0.65536153,Spp1+ TAM,E14S,transferred
-1.9826912,4.1031404,Monocyte,E14S,transferred
