source,target,hit_rate,null_mean,enrichment,p_perm,radius,sample
normoxic_stable,cDC,0.049429657794676805,0.08861850443599492,0.5577803203661328,0.046357615894039736,0.4220978419342789,E15S
persistent_hypoxia,Neutrophil,0.7290076335877863,0.7227480916030534,1.0086607520067596,0.8410596026490066,0.4220978419342789,E15S
persistent_hypoxia,C1qcpos_TAM,0.6946564885496184,0.7029770992366412,0.9881637528504724,0.7814569536423841,0.4220978419342789,E15S
persistent_hypoxia,Stromal,0.7022900763358778,0.7057506361323155,0.9950966253244881,0.9337748344370861,0.4220978419342789,E15S
persistent_hypoxia,Resident_Macrophage,0.5916030534351145,0.5934351145038167,0.9969127862104453,1.0,0.4220978419342789,E15S
persistent_hypoxia,Monocyte,0.5954198473282443,0.5804071246819339,1.0258658483121437,0.6821192052980133,0.4220978419342789,E15S
persistent_hypoxia,Spp1pos_TAM,0.5114503816793893,0.47984732824427484,1.065860642698059,0.3708609271523179,0.4220978419342789,E15S
persistent_hypoxia,exiting_hypoxia,0.46564885496183206,0.4596946564885496,1.0129525074726005,0.847682119205298,0.4220978419342789,E15S
persistent_hypoxia,Il1bpos_TAM,0.42748091603053434,0.41972010178117053,1.0184904516520157,0.8211920529801324,0.4220978419342789,E15S
persistent_hypoxia,entering_hypoxia,0.4083969465648855,0.406972010178117,1.0035013129923722,1.0,0.4220978419342789,E15S
persistent_hypoxia,CAF,0.4083969465648855,0.40709923664122133,1.003187699231202,1.0,0.4220978419342789,E15S
persistent_hypoxia,transitional,0.3435114503816794,0.3184732824427481,1.0786193672099713,0.40397350993377484,0.4220978419342789,E15S
persistent_hypoxia,normoxic_stable,0.29770992366412213,0.3105089058524173,0.9587806277144965,0.7019867549668874,0.4220978419342789,E15S
persistent_hypoxia,entering_deep_hypoxia,0.2480916030534351,0.25338422391857507,0.97911227154047,0.8741721854304636,0.4220978419342789,E15S
persistent_hypoxia,NK,0.2595419847328244,0.25526717557251916,1.0167464114832532,0.9205298013245033,0.4220978419342789,E15S
persistent_hypoxia,reverted_stable,0.16412213740458015,0.1657760814249364,0.9900230237912507,1.0,0.4220978419342789,E15S
persistent_hypoxia,cDC,0.10305343511450382,0.09302798982188294,1.1077680525164115,0.6490066225165563,0.4220978419342789,E15S
entering_deep_hypoxia,Neutrophil,0.7711442786069652,0.7261028192371476,1.0620317924355929,0.12582781456953643,0.4220978419342789,E15S
entering_deep_hypoxia,C1qcpos_TAM,0.6467661691542289,0.706832504145937,0.915020411993806,0.09271523178807947,0.4220978419342789,E15S
entering_deep_hypoxia,Stromal,0.6965174129353234,0.7050746268656717,0.9878633926051369,0.8410596026490066,0.4220978419342789,E15S
entering_deep_hypoxia,Resident_Macrophage,0.5174129353233831,0.5952902155887231,0.869177624247827,0.033112582781456956,0.4220978419342789,E15S
entering_deep_hypoxia,Monocyte,0.5870646766169154,0.5787728026533997,1.0143266475644699,0.8211920529801324,0.4220978419342789,E15S
entering_deep_hypoxia,Spp1pos_TAM,0.42786069651741293,0.4813930348258707,0.8887970235634559,0.10596026490066225,0.4220978419342789,E15S
entering_deep_hypoxia,exiting_hypoxia,0.5373134328358209,0.45688225538971805,1.1760435571687842,0.046357615894039736,0.4220978419342789,E15S
entering_deep_hypoxia,Il1bpos_TAM,0.3383084577114428,0.41764510779436154,0.8100381194409149,0.039735099337748346,0.4220978419342789,E15S
entering_deep_hypoxia,entering_hypoxia,0.46766169154228854,0.4133001658374793,1.13153037476928,0.13245033112582782,0.4220978419342789,E15S
