gene,lfc_exit_minus_enter,padj,frac_ex,frac_en
Maged1,0.17498177289962769,1.0204740733619332e-05,0.8822355289421158,0.6737044145873321
Trnt1,0.18774598836898804,1.0836371473718557e-05,0.8962075848303394,0.7735124760076776
Pla2g12a,0.20411062240600586,1.1344193652134047e-05,0.8762475049900199,0.7044145873320538
Dnajc21,0.17527157068252563,1.1615195193688786e-05,0.8842315369261478,0.7428023032629558
Abcb1b,-0.14809340238571167,1.1738759263319929e-05,0.8483033932135728,0.8387715930902111
Slc23a2,-0.19866037368774414,1.1904174612021273e-05,0.7604790419161677,0.781190019193858
Mfhas1,-0.20461022853851318,1.2490970146948359e-05,0.716566866267465,0.7236084452975048
Uvrag,-0.1621348261833191,1.2739316676033315e-05,0.8582834331337326,0.8541266794625719
Gkap1,0.19162678718566895,1.2925508553525676e-05,0.906187624750499,0.7600767754318618
Rictor,-0.1733422577381134,1.3041299342141675e-05,0.7105788423153693,0.72552783109405
Psmc3,0.18299496173858643,1.3329317531414738e-05,0.93812375249501,0.8637236084452975
Mir100hg,-0.18767929077148438,1.3827743161527563e-05,0.7744510978043913,0.8157389635316699
Mcts2,0.1893388032913208,1.4020778294274695e-05,0.8642714570858283,0.6641074856046065
Osr1,0.18019139766693115,1.4077547063587162e-05,0.8043912175648703,0.6046065259117083
Cdk1,0.19408845901489258,1.4393485344499775e-05,0.8542914171656687,0.6660268714011516
Ivns1abp,-0.14673620462417603,1.5236136552687372e-05,0.782435129740519,0.7773512476007678
Stxbp5,-0.19009950757026672,1.563522309850664e-05,0.7025948103792415,0.6948176583493282
Hsd17b12,0.11313307285308838,1.6771170069554484e-05,0.9201596806387226,0.9059500959692899
Cdh18,-0.17633438110351562,1.6771624115449154e-05,0.8223552894211577,0.8464491362763915
Tle5,0.2117161750793457,1.6839568102251273e-05,0.9520958083832335,0.8618042226487524
Aak1,-0.196187824010849,1.7432927324115027e-05,0.7644710578842315,0.781190019193858
Casp1,0.1682778000831604,1.7537988426470018e-05,0.6926147704590818,0.4952015355086372
Arid5b,-0.18868809938430786,1.7623938148904804e-05,0.7624750499001997,0.7715930902111324
Usp10,-0.11852514743804932,1.7652463741473926e-05,0.8702594810379242,0.8925143953934741
Eif4e,-0.10683274269104004,1.7820331980025517e-05,0.9321357285429142,0.9251439539347409
Trp53,0.14439570903778076,1.8398836642136954e-05,0.9221556886227545,0.8771593090211133
Snrnp27,0.16515123844146729,1.847724180472945e-05,0.9141716566866267,0.800383877159309
Trir,0.14557647705078125,1.883660007479957e-05,0.9241516966067864,0.8637236084452975
Nfx1,-0.1293695569038391,1.9399553608737196e-05,0.8642714570858283,0.8464491362763915
Nae1,0.17057758569717407,1.9547714881881764e-05,0.8782435129740519,0.7216890595009597
Srp72,0.16862130165100098,1.9637129464552108e-05,0.9121756487025948,0.8061420345489443
Oasl1,-0.186972975730896,1.9744839096807715e-05,0.8882235528942116,0.8771593090211133
Pdcd10,0.17857205867767334,2.015293751160883e-05,0.9301397205588823,0.8445297504798465
Pcm1,-0.1264655590057373,2.10738140179534e-05,0.9201596806387226,0.9577735124760077
Hspg2,-0.16804128885269165,2.1306113141436177e-05,0.8063872255489022,0.7984644913627639
Ctdspl2,-0.125266432762146,2.135924512238194e-05,0.874251497005988,0.8560460652591171
Wdr12,0.153730571269989,2.1814968086552096e-05,0.9101796407185628,0.8445297504798465
Eeig2,-0.16145125031471252,2.2219742147608584e-05,0.7564870259481038,0.7332053742802304
Kirrel,-0.15789377689361572,2.2735421348231226e-05,0.8323353293413174,0.817658349328215
Sirt1,-0.18547359108924866,2.306023417364543e-05,0.6946107784431138,0.690978886756238
Mri1,0.15129923820495605,2.3132794519653287e-05,0.9041916167664671,0.7965451055662188
Sbno1,-0.12904512882232666,2.3608526871554165e-05,0.9001996007984032,0.9193857965451055
Ift20,0.17025327682495117,2.4064597616099357e-05,0.8762475049900199,0.7312859884836852
Prkca,-0.17709189653396606,2.4615170733973157e-05,0.8083832335329342,0.8272552783109405
Syne2,-0.17008599638938904,2.5034609279646637e-05,0.7584830339321357,0.7581573896353166
Mrps26,0.17646890878677368,2.551579913233008e-05,0.8822355289421158,0.7389635316698656
Klf7,-0.1615670919418335,2.7707558221357716e-05,0.8303393213572854,0.8406909788867563
Lrch3,-0.15213173627853394,2.884148749852403e-05,0.8403193612774451,0.8579654510556622
Ctsd,0.1662619709968567,2.9009814735103638e-05,0.9141716566866267,0.7965451055662188
Tkt,0.1685713529586792,2.9541547968841256e-05,0.9201596806387226,0.8310940499040307
Zbtb20,-0.19951534271240234,3.0754463566811176e-05,0.8483033932135728,0.8886756238003839
Cyfip1,0.16120469570159912,3.160236972991431e-05,0.9221556886227545,0.8310940499040307
Eif4g2,0.1596977710723877,3.1891137903202756e-05,0.9600798403193613,0.9174664107485605
Rbm6,-0.15226411819458008,3.322357510725658e-05,0.8383233532934131,0.8483685220729367
Gar1,0.1777324676513672,3.3624510483659605e-05,0.906187624750499,0.7850287907869482
Bcl2l11,-0.19558149576187134,3.381413141314897e-05,0.6407185628742516,0.6410748560460653
Hmgn2,0.2107231616973877,3.53113416261552e-05,0.9201596806387226,0.7773512476007678
Rsl1d1,0.1749500036239624,3.799073519779819e-05,0.936127744510978,0.8752399232245681
Gpnmb,-0.19967889785766602,3.823802103731265e-05,0.7924151696606786,0.7754318618042226
Sdf4,0.1577455997467041,3.957802342334598e-05,0.8982035928143712,0.7773512476007678
Creld2,0.1714189052581787,3.9673923814653815e-05,0.8582834331337326,0.6698656429942419
Rnf19b,-0.19044548273086548,3.9883258171946316e-05,0.6107784431137725,0.6506717850287908
Htt,-0.14678049087524414,4.043251466575016e-05,0.8083832335329342,0.7907869481765835
Zfp36,-0.20307597517967224,4.051993568671122e-05,0.6506986027944112,0.6449136276391555
Chmp2a,0.1913011074066162,4.243870814774596e-05,0.9301397205588823,0.800383877159309
D17H6S56E-5,-0.20514994859695435,4.258450949664889e-05,0.7764471057884231,0.7773512476007678
Ybx3,0.13924598693847656,4.2599565261143465e-05,0.9600798403193613,0.9366602687140115
Igf2bp2,-0.17508479952812195,4.401100898538772e-05,0.7245508982035929,0.7332053742802304
Cstf3,-0.12400799989700317,4.403854625421483e-05,0.8283433133732535,0.783109404990403
Avpi1,0.17624151706695557,4.415798370999474e-05,0.8642714570858283,0.7428023032629558
Trmt1l,-0.17991706728935242,4.5136194228375106e-05,0.7345309381237525,0.7351247600767754
Ranbp2,-0.14119845628738403,4.552866252474188e-05,0.8562874251497006,0.8464491362763915
Pdcd5,0.15360867977142334,4.7730584077163925e-05,0.9401197604790419,0.9001919385796545
Pnn,-0.09627819061279297,4.898527291755611e-05,0.9221556886227545,0.9366602687140115
Nucks1,0.1441953182220459,4.982867668040198e-05,0.9780439121756487,0.944337811900192
Tcea1,0.16724681854248047,4.9856484456358817e-05,0.9640718562874252,0.9193857965451055
Rab31,-0.1753314733505249,5.077791502592204e-05,0.8183632734530938,0.8042226487523992
B230219D22Rik,-0.12633901834487915,5.084009002037052e-05,0.8922155688622755,0.9251439539347409
Chd3,-0.1603570580482483,5.1831979797142995e-05,0.8942115768463074,0.8963531669865643
Ap3b1,-0.1270463466644287,5.3144653634659166e-05,0.8942115768463074,0.9001919385796545
Nsfl1c,0.1777937412261963,5.786420958093931e-05,0.9161676646706587,0.781190019193858
Slc6a6,-0.12164855003356934,5.86450152011217e-05,0.8882235528942116,0.8867562380038387
Arhgef2,-0.13311117887496948,5.868538336034665e-05,0.8542914171656687,0.836852207293666
Mrpl54,0.18296462297439575,5.8847712030276896e-05,0.8922155688622755,0.7773512476007678
Cox17,0.15295648574829102,5.8925745208292714e-05,0.9441117764471058,0.8829174664107485
Ssu72,0.178785502910614,6.0675843483092126e-05,0.9121756487025948,0.7773512476007678
Dpysl3,0.14804096519947052,6.0918971899307895e-05,0.47105788423153694,0.29942418426103645
Ankrd1,-0.2321087121963501,6.140246184536332e-05,0.7624750499001997,0.8042226487523992
Dnajc8,0.18029451370239258,6.436150437962216e-05,0.936127744510978,0.8560460652591171
Pttg1,0.16423839330673218,6.468525496538653e-05,0.8962075848303394,0.7658349328214972
Foxp1,-0.1502123475074768,6.681107632470038e-05,0.8263473053892215,0.7984644913627639
Exosc4,0.15337365865707397,6.87387260796085e-05,0.8522954091816367,0.6890595009596929
Srp9,0.15403354167938232,6.947324411894292e-05,0.9241516966067864,0.8502879078694817
Gm41609,-0.22302180528640747,6.980263528798073e-05,0.7644710578842315,0.7773512476007678
Myof,-0.11305814981460571,7.046902889722217e-05,0.9121756487025948,0.9136276391554703
E2f3,-0.14655178785324097,7.047166326093436e-05,0.7904191616766467,0.800383877159309
Rcor1,-0.1270160675048828,7.130417498307745e-05,0.9201596806387226,0.9366602687140115
Tbc1d5,-0.19198495149612427,7.15740379423597e-05,0.7864271457085829,0.8157389635316699
Steap1,0.16338902711868286,7.250968219135035e-05,0.844311377245509,0.7024952015355086
Ier5l,-0.17292997241020203,7.328004679408658e-05,0.7544910179640718,0.7389635316698656
Klf2,-0.20606529712677002,7.347460467370558e-05,0.7944111776447106,0.7984644913627639
Lnpep,-0.16075903177261353,7.350425353064916e-05,0.8163672654690619,0.8195777351247601
Dhfr,0.15339800715446472,7.401427030625909e-05,0.7345309381237525,0.581573896353167
Ap1ar,-0.11319476366043091,7.45703424175634e-05,0.8483033932135728,0.8272552783109405
Ralgapa2,-0.17334610223770142,7.869807533125822e-05,0.8043912175648703,0.8214971209213052
Taok1,-0.1306818723678589,7.87932290711736e-05,0.8802395209580839,0.8867562380038387
Aopep,-0.1668146848678589,7.888739270116062e-05,0.8143712574850299,0.8138195777351248
Sdf2,0.1605978012084961,7.919414540432535e-05,0.8642714570858283,0.7178502879078695
Rfc5,0.14940816164016724,7.962395309200082e-05,0.7724550898203593,0.6046065259117083
Pbx3,-0.1827656626701355,7.986803184103235e-05,0.7764471057884231,0.8119001919385797
Slc4a7,-0.13345688581466675,8.087826259649242e-05,0.8343313373253493,0.8349328214971209
Rbm5,-0.14435642957687378,8.110031587108271e-05,0.8283433133732535,0.8330134357005758
Mga,-0.16727295517921448,8.137333669591213e-05,0.7485029940119761,0.763915547024952
Phf3,-0.1304795742034912,8.689494655852232e-05,0.8842315369261478,0.8886756238003839
Snrpd1,0.17564833164215088,8.756675216803979e-05,0.9461077844311377,0.8771593090211133
Lgmn,0.1600441038608551,8.944926290864447e-05,0.8522954091816367,0.6449136276391555
Pdia4,0.16766691207885742,8.989608774642762e-05,0.9121756487025948,0.8119001919385797
Dennd4c,-0.1680831015110016,9.044685072097382e-05,0.7485029940119761,0.7504798464491362
Prr13,0.16837918758392334,9.639692710807322e-05,0.8902195608782435,0.744721689059501
Sptbn1,-0.14088374376296997,9.91285646762715e-05,0.8882235528942116,0.9136276391554703
Tyms,0.14700201153755188,9.914852425270179e-05,0.7584830339321357,0.6007677543186181
Exoc6b,-0.16870802640914917,9.970477339688837e-05,0.8003992015968064,0.8406909788867563
Map1b,-0.15196633338928223,0.00010006856818016494,0.9201596806387226,0.9539347408829175
Ndufv3,0.17854106426239014,0.00010196530673385384,0.9261477045908184,0.8522072936660269
Ncor2,-0.15005433559417725,0.00010276833748560999,0.8043912175648703,0.817658349328215
Mir142hg,-0.22780340909957886,0.00010457614709045539,0.5508982035928144,0.5930902111324377
Rpn1,0.16348916292190552,0.00010506826175583668,0.9201596806387226,0.8426103646833013
Prrc2b,-0.12553870677947998,0.00010875252583988866,0.8582834331337326,0.8349328214971209
Rorb,-0.21702006459236145,0.00011101731266219062,0.7005988023952096,0.727447216890595
Sestd1,-0.1460546851158142,0.0001112199431211005,0.810379241516966,0.8042226487523992
Dynll1,0.16913187503814697,0.00011150228151129898,0.9720558882235529,0.9289827255278311
Nisch,-0.14882856607437134,0.00011356849685815729,0.8802395209580839,0.8886756238003839
Osbpl8,-0.16738277673721313,0.00011395466096452048,0.7325349301397206,0.7428023032629558
Dennd1b,-0.16863495111465454,0.00011579974845358228,0.7704590818363274,0.7581573896353166
Dkc1,0.16863328218460083,0.00012232729842934372,0.8782435129740519,0.7792706333973128
Prpf19,0.1347818374633789,0.00012315530458891226,0.9161676646706587,0.8330134357005758
Sap18,0.17443227767944336,0.00012337968022489747,0.8882235528942116,0.7312859884836852
Stip1,0.17452216148376465,0.00012480262017770802,0.9281437125748503,0.8426103646833013
Serf1,0.17822927236557007,0.00012619311595905632,0.9181636726546906,0.7850287907869482
Pole4,0.1573062539100647,0.00012971493400867312,0.8942115768463074,0.763915547024952
Pycr2,0.16255003213882446,0.00013157026324348445,0.8762475049900199,0.7408829174664108
G3bp2,0.1531544327735901,0.00013342240171394483,0.906187624750499,0.817658349328215
Dnajc9,0.1624196171760559,0.0001391814275101053,0.8043912175648703,0.654510556621881
Stmn1,0.18761146068572998,0.00014611610374780896,0.9101796407185628,0.8099808061420346
Smg6,-0.14559608697891235,0.0001528610148933366,0.8602794411177644,0.8829174664107485
Agap1,-0.18175345659255981,0.0001561316842600117,0.8023952095808383,0.8349328214971209
Magi3,-0.18365833163261414,0.00016170614012770904,0.6467065868263473,0.6487523992322457
Sesn1,-0.18253234028816223,0.00016303388295042253,0.6766467065868264,0.6986564299424184
Arl6ip5,0.1572536826133728,0.000163872584404991,0.8802395209580839,0.7120921305182342
Acvr1,-0.1894722580909729,0.00016557002228253254,0.7105788423153693,0.7216890595009597
Upf2,-0.14428603649139404,0.0001703245108232998,0.8582834331337326,0.8579654510556622
Usp12,-0.12942957878112793,0.00017111363449279153,0.8682634730538922,0.8694817658349329
Zfp638,-0.13589376211166382,0.00017371956748446187,0.8602794411177644,0.8675623800383877
Ets1,-0.13654035329818726,0.00018218570456095295,0.8383233532934131,0.8272552783109405
Strap,0.1680498719215393,0.0001827077059547731,0.8942115768463074,0.7351247600767754
Aspm,-0.1601555347442627,0.00018801978975951982,0.4471057884231537,0.5335892514395394
Utp11,0.15917891263961792,0.00019336967900513184,0.9101796407185628,0.8061420345489443
Fermt2,0.151827871799469,0.0001969106964709139,0.8363273453093812,0.6487523992322457
Trim33,-0.12815260887145996,0.00020195308421194901,0.8522954091816367,0.8406909788867563
Cd164,0.14675021171569824,0.00020312171517501752,0.906187624750499,0.781190019193858
Cdkn2a,-0.19010502099990845,0.00020555815246441474,0.6626746506986028,0.6679462571976967
Psat1,0.17296719551086426,0.00020652794022931348,0.8483033932135728,0.7063339731285988
Cd274,-0.1746457815170288,0.0002093420106695913,0.5409181636726547,0.5930902111324377
Mx2,-0.23690974712371826,0.00021310292020640032,0.530938123752495,0.5854126679462572
Acadm,0.15632641315460205,0.00021888375637051877,0.8902195608782435,0.7485604606525912
Zfp407,-0.18690267205238342,0.00021983792626123784,0.7405189620758483,0.727447216890595
Lgals9,0.1765913963317871,0.00022106918098903434,0.8982035928143712,0.7735124760076776
Mtch1,0.14578068256378174,0.0002214176518505783,0.872255489021956,0.7216890595009597
Mrtfa,-0.16234725713729858,0.00022290034300976515,0.7145708582834331,0.7140115163147792
Hspa4l,-0.16133195161819458,0.00023611570969200903,0.7704590818363274,0.72552783109405
Nedd4l,-0.16583847999572754,0.00023915817711280975,0.6786427145708582,0.6967370441458733
Dnajc13,-0.14487475156784058,0.00024110730050880974,0.8243512974051896,0.7850287907869482
Hmgn3,0.15713685750961304,0.00024431968686255116,0.846307385229541,0.690978886756238
Bcl7c,0.16424936056137085,0.0002449068963385557,0.9141716566866267,0.7888675623800384
Rpf1,0.1595020890235901,0.000247882997206933,0.8702594810379242,0.7063339731285988
Rnf111,-0.1391136646270752,0.0002671094264915353,0.810379241516966,0.800383877159309
Zmynd8,-0.14205431938171387,0.0002712378112295456,0.8582834331337326,0.8829174664107485
Ino80e,0.1420925259590149,0.00027583335917853377,0.8642714570858283,0.7351247600767754
Rbis,0.16763246059417725,0.0002761442060966959,0.908183632734531,0.7965451055662188
Tnpo1,-0.12778061628341675,0.00027977577540972066,0.8902195608782435,0.9097888675623801
Nav3,-0.15681588649749756,0.0002852022352121344,0.7884231536926147,0.8023032629558541
Rai1,-0.16705209016799927,0.0002920491198941332,0.7624750499001997,0.7773512476007678
1110038B12Rik,0.1814340353012085,0.00030269561619348606,0.9441117764471058,0.8829174664107485
Stub1,0.15352433919906616,0.0003083180784072671,0.9241516966067864,0.8310940499040307
Trim26,-0.14061930775642395,0.00031030035939320504,0.7984031936127745,0.7754318618042226
Fmnl2,-0.18150943517684937,0.00033293190153711836,0.6926147704590818,0.727447216890595
Gpbp1,-0.10514098405838013,0.0003448901529601427,0.8662674650698603,0.8541266794625719
Mthfd2,0.17419147491455078,0.00034541454448523505,0.9261477045908184,0.8483685220729367
Ecpas,-0.12245547771453857,0.0003460957783208255,0.8682634730538922,0.8541266794625719
Dph3,0.15378397703170776,0.00034655955117307276,0.8622754491017964,0.6967370441458733
Rnaseh2a,0.16315925121307373,0.0003491551094750203,0.8922155688622755,0.7428023032629558
Stam2,-0.12030947208404541,0.0003511602088864476,0.8423153692614771,0.7907869481765835
Snhg20,-0.14473289251327515,0.00035940196563944533,0.8043912175648703,0.783109404990403
Cyld,-0.12047874927520752,0.0003663690542286431,0.810379241516966,0.7888675623800384
Asap1,-0.13519394397735596,0.00036674310689756295,0.8902195608782435,0.8848368522072937
Trip11,-0.14521324634552002,0.0003695087915154219,0.8203592814371258,0.8234165067178503
Tsc22d1,-0.13513147830963135,0.0003757343179981669,0.8622754491017964,0.8637236084452975
Gm42047,-0.17696094512939453,0.00038561999811239424,0.7245508982035929,0.7408829174664108
F3,-0.19284039735794067,0.0003872149260931736,0.530938123752495,0.5911708253358925
Hdac1,0.14834004640579224,0.00039216588553960463,0.9141716566866267,0.8406909788867563
Vegfb,0.1726512312889099,0.00041329486887924907,0.9141716566866267,0.7735124760076776
Arfgef1,-0.13006865978240967,0.0004186005747097391,0.872255489021956,0.8963531669865643
Ptk2,-0.15048891305923462,0.0004426234022618124,0.8223552894211577,0.817658349328215
Dnajb1,-0.15979152917861938,0.0004694436555863226,0.8423153692614771,0.7850287907869482
Smarcb1,0.14949893951416016,0.0004702078498232509,0.9021956087824351,0.800383877159309
Ddx50,-0.10410422086715698,0.0005029984611691355,0.8862275449101796,0.8656429942418427
Atp6v1b2,-0.1403486132621765,0.0005132168746312545,0.8303393213572854,0.7715930902111324
Copb1,0.15307241678237915,0.0005132346509384412,0.8682634730538922,0.7178502879078695
Znrd2,0.16677814722061157,0.0005159564144879612,0.8602794411177644,0.6833013435700576
Fam172a,-0.15114426612854004,0.0005379878180985726,0.8622754491017964,0.8848368522072937
Gm12610,-0.16875386238098145,0.0005519006860050218,0.6506986027944112,0.6948176583493282
Gtf2b,0.14030098915100098,0.0005547643164941528,0.8542914171656687,0.6602687140115163
Pfdn6,0.18289780616760254,0.0005560881503881518,0.9401197604790419,0.8445297504798465
Mtmr3,-0.1550486981868744,0.0005672211366999124,0.7385229540918163,0.7523992322456814
Prim1,0.14200061559677124,0.0005744573028118141,0.7944111776447106,0.6257197696737045
Smarce1,0.15610957145690918,0.0005752675727130476,0.9421157684630739,0.8637236084452975
Psmg4,0.16599971055984497,0.0005848037446486003,0.8902195608782435,0.7293666026871402
Fgfr1op2,0.1139378547668457,0.0005942314422696494,0.9281437125748503,0.8848368522072937
Tnks,-0.11532831192016602,0.0006069441471900658,0.872255489021956,0.8560460652591171
Relb,-0.15687057375907898,0.0006079059603058669,0.7964071856287425,0.7581573896353166
Nudt5,0.14212727546691895,0.000613185553187251,0.8562874251497006,0.710172744721689
Abce1,0.16370272636413574,0.000631393714777508,0.936127744510978,0.8406909788867563
Gatad2b,-0.12286192178726196,0.0006669226130632692,0.8782435129740519,0.8752399232245681
Atxn1,-0.18057316541671753,0.0007149789511669687,0.6606786427145709,0.690978886756238
Tapbp,0.1508387327194214,0.0007424184784990076,0.9301397205588823,0.8598848368522073
Snw1,0.16496187448501587,0.0007501742979879678,0.9161676646706587,0.8061420345489443
Fto,-0.1406770944595337,0.0007681090968310645,0.8522954091816367,0.8598848368522073
Efna5,-0.19059038162231445,0.0007891842432132982,0.7225548902195609,0.7389635316698656
Lrp6,-0.14728403091430664,0.0008215203138247691,0.7504990019960079,0.7332053742802304
Ptbp1,0.16683250665664673,0.0008320179969389607,0.9281437125748503,0.8234165067178503
Gas5,0.13393902778625488,0.0008323837826957293,0.9760479041916168,0.9539347408829175
Tenm3,-0.193595290184021,0.0008932008531970483,0.8423153692614771,0.9328214971209213
Baz2a,-0.13823848962783813,0.000902474086232936,0.8043912175648703,0.7888675623800384
Tmem164,-0.16766637563705444,0.0009172894428428687,0.8243512974051896,0.8598848368522073
Smarca4,-0.11575049161911011,0.0009199288305876556,0.9001996007984032,0.8809980806142035
Dph5,-0.1609840989112854,0.0009384279614632521,0.7784431137724551,0.7408829174664108
Braf,-0.1543254852294922,0.0009770033909010177,0.7305389221556886,0.7216890595009597
Slc30a4,-0.16387346386909485,0.0009833083216069924,0.7664670658682635,0.7370441458733206
Nifk,0.1606539487838745,0.0009984456911178313,0.874251497005988,0.6871401151631478
Itch,-0.13446080684661865,0.0010066934905364976,0.8562874251497006,0.8579654510556622
Ccl7,0.16334956884384155,0.0010169413778296677,0.7984031936127745,0.5834932821497121
Osbpl9,-0.1409672498703003,0.0010269014450823607,0.8862275449101796,0.8809980806142035
Lrba,-0.16614115238189697,0.0010307131753879398,0.7544910179640718,0.7562380038387716
Ddx39b,0.14160871505737305,0.0010501292021269652,0.9301397205588823,0.8714011516314779
Vapb,0.13702476024627686,0.0011333491504961141,0.9341317365269461,0.8502879078694817
Htra1,0.16076594591140747,0.001169995220143001,0.9261477045908184,0.8445297504798465
Dennd2b,-0.1962263584136963,0.0011886227721232907,0.6047904191616766,0.6487523992322457
Ube2r2,0.14513230323791504,0.0011972206151409336,0.8862275449101796,0.7351247600767754
Arhgap21,-0.14567384123802185,0.001229610166833526,0.7644710578842315,0.7408829174664108
Rp9,0.15622013807296753,0.001237108315308157,0.9101796407185628,0.8099808061420346
Zfp706,0.17477351427078247,0.001246528983254793,0.9261477045908184,0.8291746641074856
Tdrd7,-0.15906000137329102,0.0012698436772649263,0.7524950099800399,0.7504798464491362
Chchd4,0.16678619384765625,0.0012699903682169965,0.8483033932135728,0.6698656429942419
Gmnn,0.15699470043182373,0.0013082096856378554,0.8183632734530938,0.6506717850287908
Kidins220,-0.16187575459480286,0.001336982497814833,0.7844311377245509,0.7658349328214972
Tafa1,0.09476318955421448,0.0013476711507455863,0.437125748502994,0.2456813819577735
Skil,-0.14391186833381653,0.0013718882453266999,0.7245508982035929,0.7159309021113244
Acot9,0.13851016759872437,0.0013875533091349506,0.872255489021956,0.7370441458733206
Cfap298,0.1438678503036499,0.001390904843969989,0.8383233532934131,0.6487523992322457
S100a13,0.15952497720718384,0.0014000819985210526,0.8762475049900199,0.7293666026871402
Slpi,0.17191898822784424,0.0014083460461077031,0.8203592814371258,0.6506717850287908
Specc1l,-0.1567929983139038,0.0014111489064069596,0.7085828343313373,0.7120921305182342
Hbegf,-0.19759446382522583,0.0014586750583445494,0.6506986027944112,0.654510556621881
Edil3,0.08260153234004974,0.0014979903354466278,0.4750499001996008,0.28982725527831094
Wdfy3,-0.1515464186668396,0.0014982346751739022,0.7465069860279441,0.746641074856046
Copa,-0.11057436466217041,0.0015762304745267637,0.8502994011976048,0.8310940499040307
Eml6,-0.17320877313613892,0.001639644256790086,0.7305389221556886,0.7293666026871402
Ebna1bp2,0.18507325649261475,0.0016513992596453172,0.93812375249501,0.836852207293666
Slc20a2,-0.15147346258163452,0.0017198931512891233,0.7604790419161677,0.7428023032629558
Ywhah,0.12074041366577148,0.0017782773173971392,0.9101796407185628,0.8426103646833013
Irf2bp2,-0.1302512288093567,0.0018336023118115316,0.7964071856287425,0.763915547024952
Plac8,0.14119496941566467,0.0018962500811182295,0.7465069860279441,0.527831094049904
Arid1b,-0.17017996311187744,0.001998741401132943,0.7664670658682635,0.763915547024952
Abcc1,-0.1330699324607849,0.0020103126869008285,0.8083832335329342,0.7907869481765835
Arhgap42,-0.16508418321609497,0.002025477563144118,0.7724550898203593,0.7677543186180422
Ruvbl2,0.17689764499664307,0.0020327634659348705,0.908183632734531,0.7677543186180422
Ddx54,-0.09598535299301147,0.0020397351425600063,0.8702594810379242,0.8310940499040307
Bzw2,0.14494210481643677,0.0021263979089724185,0.8782435129740519,0.7523992322456814
Uggt2,-0.1785275936126709,0.002128953579102546,0.6786427145708582,0.6871401151631478
Gtf2f1,-0.05814707279205322,0.002144461891856856,0.9201596806387226,0.8886756238003839
Cdc37,0.15078210830688477,0.0021890210834549866,0.9481037924151696,0.8656429942418427
Cdk14,-0.15144950151443481,0.002217259825667504,0.8343313373253493,0.8426103646833013
Eif4h,0.1317981481552124,0.002245809138654745,0.936127744510978,0.8694817658349329
Cpne3,0.15008437633514404,0.0022592466708673026,0.8962075848303394,0.7408829174664108
Tshz2,-0.204583078622818,0.0023548699427083813,0.6846307385229541,0.7178502879078695
Timm10,0.15736740827560425,0.0024002280632764252,0.8542914171656687,0.7120921305182342
Rfc3,0.15944445133209229,0.0024827984761563136,0.8942115768463074,0.7907869481765835
Ddx17,-0.0991944670677185,0.0024861057983209143,0.908183632734531,0.8925143953934741
Sde2,-0.08804672956466675,0.0025427839907077405,0.8562874251497006,0.8234165067178503
Topbp1,-0.13584458827972412,0.0025528145876543527,0.810379241516966,0.817658349328215
Rnaseh2c,0.16692858934402466,0.0025629475844845453,0.872255489021956,0.7159309021113244
Snrpa,0.14468687772750854,0.002588569762819425,0.9161676646706587,0.8310940499040307
Acly,-0.12181180715560913,0.0026970933553518415,0.8243512974051896,0.7927063339731286
Nbeal1,-0.1425495743751526,0.0027305525963811613,0.8263473053892215,0.8214971209213052
Oxct1,0.1452193260192871,0.002744801231881414,0.8562874251497006,0.6833013435700576
Pak1ip1,0.1463673710823059,0.0027546848047934266,0.9201596806387226,0.8445297504798465
Prr14l,-0.15258991718292236,0.0027721550656948884,0.7784431137724551,0.7658349328214972
Gaa,0.1426108181476593,0.002906941411590422,0.844311377245509,0.6737044145873321
Vwa8,-0.15053492784500122,0.0029530719368743214,0.7285429141716567,0.7005758157389635
Apc,-0.12385666370391846,0.0030760296397884124,0.8023952095808383,0.7888675623800384
Myo9b,-0.14169740676879883,0.003127758765614173,0.7764471057884231,0.7562380038387716
Pgd,0.1518852710723877,0.0031308594564644705,0.8802395209580839,0.7562380038387716
Atp11b,-0.1402343213558197,0.0031572709321930964,0.7784431137724551,0.7523992322456814
Arhgef28,-0.16198396682739258,0.003183892683101836,0.716566866267465,0.7293666026871402
Parp1,0.17058247327804565,0.0032265368872881747,0.9341317365269461,0.8445297504798465
Tasp1,-0.1541576385498047,0.0032401674747278256,0.7664670658682635,0.7581573896353166
Pvt1,-0.15695005655288696,0.0033579391454118287,0.7884231536926147,0.7850287907869482
Luc7l3,-0.13593018054962158,0.003585648224963759,0.9121756487025948,0.9596928982725528
Btbd7,-0.13911014795303345,0.003717915137682873,0.8163672654690619,0.800383877159309
Diaph2,-0.1578349471092224,0.0037550902884704632,0.8363273453093812,0.8445297504798465
Mrpl33,0.13165712356567383,0.004076184917665363,0.9321357285429142,0.8790786948176583
Nrf1,-0.14598071575164795,0.00409331447616414,0.780439121756487,0.7581573896353166
Lsm3,0.16733598709106445,0.00414422837933788,0.8483033932135728,0.6602687140115163
Smad3,-0.15886500477790833,0.0041519113378908155,0.5528942115768463,0.5950095969289827
Klhdc10,-0.1320410966873169,0.004269771645676424,0.7964071856287425,0.7600767754318618
Mrpl9,0.15325957536697388,0.004301928492170801,0.8782435129740519,0.7044145873320538
Ssr3,0.14921706914901733,0.004352021212073443,0.9121756487025948,0.783109404990403
Nrip1,-0.14892303943634033,0.004616963091050105,0.7125748502994012,0.710172744721689
