gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Mcrip1,-0.22199136018753052,0.2456032633781433,0.46759462356567383,0.4084507042253521,0.7601296596434359,1.5636182687816966e-05,0.06254473075126786
Rps11,-0.5843806266784668,2.052184820175171,2.6365654468536377,0.9154929577464789,0.979740680713128,1.5821144761811913e-05,0.06328457904724764
Mrpl30,-0.334942102432251,0.4663412570953369,0.8012833595275879,0.5915492957746479,0.8589951377633711,1.590406708545771e-05,0.06361626834183083
Rtraf,-0.2796074151992798,0.33823883533477783,0.6178462505340576,0.4788732394366197,0.8030794165316045,1.5949588031471127e-05,0.06379835212588451
Cd74,0.3726186752319336,0.5080972909927368,0.13547861576080322,0.6197183098591549,0.3549432739059968,1.806551338995692e-05,0.07226205355982768
Kdelr2,-0.2466374933719635,0.49092283844947815,0.7375603318214417,0.5633802816901409,0.8589951377633711,1.82436716439896e-05,0.07297468657595839
Cdk1,-0.21161450445652008,0.2154315561056137,0.4270460605621338,0.352112676056338,0.7228525121555915,1.936454139844724e-05,0.07745816559378896
Mrpl34,-0.2883601486682892,0.2652605473995209,0.5536206960678101,0.43661971830985913,0.7406807131280388,1.9666331126451173e-05,0.0786653245058047
Serpinb6a,-0.3550679683685303,0.46270209550857544,0.8177700638771057,0.5352112676056338,0.8541329011345219,2.135916842928043e-05,0.08543667371712173
Chrac1,-0.15892791748046875,0.16033095121383667,0.3192588686943054,0.36619718309859156,0.6888168557536467,2.1591662656868085e-05,0.08636665062747234
Rbx1,-0.3577970862388611,0.6475480198860168,1.005345106124878,0.6056338028169014,0.9035656401944895,2.2046658806750553e-05,0.08818663522700221
Lyz2,0.2851111888885498,0.6422442197799683,0.35713303089141846,0.7323943661971831,0.6782820097244733,2.220009171040882e-05,0.08880036684163528
Use1,-0.31289586424827576,0.4298876225948334,0.7427834868431091,0.4788732394366197,0.8411669367909238,2.446589663626317e-05,0.09786358654505267
Apoe,0.38943326473236084,0.883643388748169,0.4942101240158081,0.7605633802816901,0.7990275526742301,2.5258357723512173e-05,0.10103343089404869
Rps27l,-0.3442496657371521,0.7210814356803894,1.0653311014175415,0.6197183098591549,0.8711507293354943,2.574061402244639e-05,0.10296245608978556
Rhob,-0.3245421350002289,0.44575390219688416,0.770296037197113,0.5352112676056338,0.8517017828200972,2.6157239862113746e-05,0.10462895944845499
Timm8b,-0.21834930777549744,0.2692379057407379,0.48758721351623535,0.4507042253521127,0.7682333873581848,2.6835778540286618e-05,0.10734311416114647
Pgap2,-0.13373219966888428,0.14884886145591736,0.28258106112480164,0.38028169014084506,0.6815235008103727,2.6911699716907883e-05,0.10764679886763152
Atp5e,-0.5917154550552368,0.9891409873962402,1.580856442451477,0.6197183098591549,0.9254457050243112,2.819954759212129e-05,0.11279819036848517
Jun,-0.5929746627807617,1.6425414085388184,2.23551607131958,0.9014084507042254,0.9805510534846029,2.8345727625160923e-05,0.1133829105006437
Cpne2,-0.1334628015756607,0.24331729114055634,0.37678009271621704,0.4225352112676056,0.7763371150729336,2.8355505419751124e-05,0.1134220216790045
Zfas1,-0.4355713725090027,0.9676161408424377,1.4031875133514404,0.704225352112676,0.9489465153970826,2.8479372558952804e-05,0.11391749023581121
Hint1,-0.4894469976425171,1.222713828086853,1.7121608257293701,0.8450704225352113,0.9562398703403565,2.9515672782567143e-05,0.11806269113026857
Psmd8,-0.3203738331794739,0.36564695835113525,0.6860207915306091,0.5352112676056338,0.8435980551053485,3.00411022281518e-05,0.1201644089126072
Hnrnpc,-0.37193357944488525,0.688611626625061,1.0605452060699463,0.6901408450704225,0.9376012965964343,3.16466292738484e-05,0.1265865170953936
