gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Rhox5,0.5305196046829224,2.067054271697998,1.5365346670150757,0.8409448818897638,0.7648612945838837,1.4912013913061837e-32,5.964805565224735e-29
Akr1a1,0.3989790678024292,1.0058172941207886,0.6068382263183594,0.7779527559055118,0.6036988110964333,1.602385445596403e-32,6.409541782385612e-29
Nme1,0.5444386601448059,1.3828346729278564,0.8383960127830505,0.7716535433070866,0.6287978863936592,1.6362002740419437e-32,6.544801096167775e-29
Tspo,0.5013682246208191,1.3021727800369263,0.8008045554161072,0.7921259842519685,0.6433289299867899,3.458370651447886e-32,1.3833482605791543e-28
Atp5c1,0.4775574207305908,1.1957484483718872,0.7181910276412964,0.7748031496062993,0.6287978863936592,3.556484708092517e-32,1.4225938832370069e-28
Spcs2,0.35733920335769653,0.851564884185791,0.4942256808280945,0.7511811023622047,0.570673712021136,4.1437962099454936e-32,1.6575184839781975e-28
mt-Nd1,-1.0470080375671387,2.6446306705474854,3.691638708114624,0.925984251968504,0.9801849405548216,7.395860754082908e-32,2.958344301633163e-28
Rpl22,0.6159894466400146,2.6390416622161865,2.023052215576172,0.8976377952755905,0.8441215323645971,8.844877906794765e-32,3.537951162717906e-28
Atp5g3,0.3701181411743164,0.9388810396194458,0.5687628984451294,0.7590551181102362,0.5759577278731837,9.307700079984264e-32,3.7230800319937056e-28
Pdia6,0.4144589304924011,1.1364774703979492,0.7220185399055481,0.7874015748031497,0.6459709379128138,1.0731716544035556e-31,4.292686617614223e-28
Rpl27,0.6065852642059326,3.010254383087158,2.4036691188812256,0.9212598425196851,0.8546895640686922,1.3182902689238334e-31,5.273161075695333e-28
Myl6,0.5111511945724487,1.7230647802352905,1.2119135856628418,0.8551181102362204,0.7173051519154557,1.8729451131395707e-31,7.491780452558283e-28
Wdr83os,0.3149479031562805,0.6699778437614441,0.3550299406051636,0.7228346456692913,0.47556142668428003,2.0495382239822647e-31,8.198152895929059e-28
Ndufa8,0.3736111521720886,0.8346047401428223,0.46099358797073364,0.7354330708661417,0.5191545574636723,2.343098871757074e-31,9.372395487028296e-28
Nme2,0.6187957525253296,2.4826128482818604,1.8638170957565308,0.862992125984252,0.7952443857331571,2.3969652057205415e-31,9.587860822882165e-28
Eef1g,0.495469331741333,2.1043877601623535,1.6089184284210205,0.8551181102362204,0.8124174372523117,2.405098723814697e-31,9.620394895258787e-28
Atp5b,0.49731045961380005,1.4596138000488281,0.9623033404350281,0.8110236220472441,0.7040951122853368,3.5642061067458e-31,1.42568244269832e-27
Mrps14,0.27693188190460205,0.6295254230499268,0.3525935411453247,0.7291338582677165,0.4848084544253633,3.7017464900702944e-31,1.4806985960281179e-27
Rps27,0.542543888092041,2.231351613998413,1.688807725906372,0.8582677165354331,0.7992073976221928,6.023520162075361e-31,2.4094080648301446e-27
Rpl10a,0.5263750553131104,2.733370542526245,2.2069954872131348,0.8944881889763779,0.8599735799207398,7.698598163916875e-31,3.07943926556675e-27
Cmss1,-0.6824784278869629,1.867110252380371,2.549588680267334,0.9716535433070866,0.9788639365918098,1.212969570399493e-30,4.851878281597972e-27
Rpl4,0.4999370574951172,2.3077235221862793,1.807786464691162,0.8976377952755905,0.8335535006605019,2.0906927212211027e-30,8.362770884884411e-27
Swi5,0.437441885471344,1.1656733751296997,0.7282314896583557,0.7763779527559055,0.6063408190224571,2.3722776468312297e-30,9.489110587324919e-27
Sdhd,0.2239021509885788,0.42823293805122375,0.20433078706264496,0.694488188976378,0.39233817701453105,3.0217254551504096e-30,1.2086901820601638e-26
Tmem14c,0.32606402039527893,0.6930906176567078,0.36702659726142883,0.7291338582677165,0.47291941875825627,3.29520876319762e-30,1.318083505279048e-26
Ndufb11,0.35802870988845825,0.8693752288818359,0.5113465189933777,0.7433070866141732,0.5468956406869221,3.93570289338341e-30,1.5742811573533638e-26
Psma4,0.3926166892051697,1.0421497821807861,0.6495330929756165,0.7622047244094489,0.6129458388375165,4.748710275544983e-30,1.8994841102179933e-26
Eif3l,0.26778629422187805,0.5825402736663818,0.3147539794445038,0.7338582677165354,0.47556142668428003,5.923750991648514e-30,2.3695003966594055e-26
Eif3i,0.46346431970596313,1.2606525421142578,0.7971882224082947,0.768503937007874,0.6287978863936592,9.876971250467889e-30,3.9507885001871554e-26
Ndufv2,0.2925542891025543,0.6814123392105103,0.38885805010795593,0.7401574803149606,0.5138705416116248,9.984874114033882e-30,3.993949645613553e-26
Rpl29,0.6269693374633789,2.6810407638549805,2.0540714263916016,0.8960629921259843,0.8150594451783355,1.0757594447289446e-29,4.303037778915779e-26
Lamtor5,0.20764364302158356,0.44683608412742615,0.2391924411058426,0.7023622047244095,0.4147952443857332,1.2576518725203264e-29,5.0306074900813057e-26
Calm1,0.4840517044067383,2.0754804611206055,1.5914287567138672,0.8551181102362204,0.7926023778071334,1.495416146788804e-29,5.981664587155216e-26
Psme1,0.4573211669921875,1.457924246788025,1.0006030797958374,0.8330708661417323,0.6869220607661823,1.7099366613027447e-29,6.839746645210979e-26
Prdx4,0.4311928153038025,1.089840054512024,0.6586472392082214,0.7559055118110236,0.6010568031704095,1.762908808475455e-29,7.05163523390182e-26
