gene,lfc_rev_minus_norm,padj,frac_rev,frac_norm
Pgp,-0.49997782707214355,2.1077375559823712e-19,0.10135135135135136,0.7570422535211268
Rhob,-0.45807382464408875,2.1099895982432394e-19,0.10810810810810811,0.7570422535211268
Arfip1,-0.41998937726020813,2.128055273811512e-19,0.11486486486486487,0.8169014084507042
Crim1,-0.349942147731781,2.1593916423483602e-19,0.05405405405405406,0.6161971830985915
Tada2a,-0.38792240619659424,2.1719091821791255e-19,0.10135135135135136,0.7711267605633803
Stag1,-0.9885926246643066,2.1794472667139834e-19,0.25,0.9823943661971831
Sppl2a,-0.45574140548706055,2.188538097820737e-19,0.11486486486486487,0.7922535211267606
Hpf1,-0.41266489028930664,2.201825120791279e-19,0.12162162162162163,0.8063380281690141
G3bp2,-0.4049164950847626,2.2064827852107247e-19,0.10810810810810811,0.7852112676056338
Prpf40a,-0.9449123740196228,2.216973148421646e-19,0.24324324324324326,0.9683098591549296
Cltc,-0.744929850101471,2.2730716835699354e-19,0.20945945945945946,0.9295774647887324
D5Ertd579e,-0.3728754222393036,2.3004861093652557e-19,0.12837837837837837,0.8063380281690141
Pip4k2a,-0.3754361569881439,2.340707151012662e-19,0.07432432432432433,0.7077464788732394
Gpd2,-0.4459797739982605,2.3409245820684476e-19,0.10135135135135136,0.7852112676056338
Gak,-0.35214683413505554,2.355012474512556e-19,0.12162162162162163,0.8133802816901409
Irf1,-0.5863819122314453,2.3780010717442327e-19,0.1554054054054054,0.8697183098591549
Ier2,-0.4498821496963501,2.400145293557455e-19,0.10810810810810811,0.7570422535211268
Supt6,-0.46464213728904724,2.423085823074427e-19,0.16216216216216217,0.8943661971830986
Cbx1,-0.7450971603393555,2.43549948845529e-19,0.1891891891891892,0.9049295774647887
Tmf1,-0.34648579359054565,2.5176634819637433e-19,0.11486486486486487,0.778169014084507
Ddx6,-0.5522607564926147,2.5628912652927023e-19,0.14864864864864866,0.8626760563380281
Srp19,-0.3778606653213501,2.599600546931613e-19,0.08783783783783784,0.7323943661971831
Asxl2,-0.5590348243713379,2.6447221712033625e-19,0.16216216216216217,0.8838028169014085
Ldlr,-0.4418492913246155,2.692548030353602e-19,0.11486486486486487,0.7676056338028169
Dusp11,-0.5803536772727966,2.715569889844096e-19,0.16216216216216217,0.9014084507042254
Cnst,-0.3032202124595642,2.7184244564288097e-19,0.07432432432432433,0.7007042253521126
Psmb8,-0.6518834233283997,2.742668496353201e-19,0.13513513513513514,0.8309859154929577
Hnrnph1,-0.7236291170120239,2.752574361057801e-19,0.20945945945945946,0.9436619718309859
Dis3l2,-0.3730761408805847,2.768509709658733e-19,0.06756756756756757,0.6830985915492958
Thada,-0.7820814251899719,2.801536238129122e-19,0.20270270270270271,0.9401408450704225
Cep350,-0.5786462426185608,2.813945664654466e-19,0.16891891891891891,0.8908450704225352
Cryzl1,-0.4213372468948364,2.859533455767156e-19,0.13513513513513514,0.8274647887323944
Brwd3,-0.30675795674324036,2.894807481905418e-19,0.060810810810810814,0.6725352112676056
Psma6,-0.39645522832870483,2.959116879717943e-19,0.10135135135135136,0.721830985915493
Naa25,-0.3966747522354126,2.9700120217639895e-19,0.08783783783783784,0.7605633802816901
Psmd4,-0.7714890837669373,2.974231546301136e-19,0.23648648648648649,0.9330985915492958
Atox1,-0.7556918859481812,3.0293930550572787e-19,0.20945945945945946,0.8626760563380281
Diaph1,-0.45456767082214355,3.035956101858018e-19,0.14864864864864866,0.8556338028169014
Hmg20b,-0.627387523651123,3.122400324773325e-19,0.16891891891891891,0.8591549295774648
Fus,-0.9922854900360107,3.14835455383307e-19,0.28378378378378377,0.9788732394366197
Lars,-0.7937341928482056,3.1588478143416166e-19,0.22297297297297297,0.9612676056338029
Larp7,-0.41494476795196533,3.203729357529733e-19,0.12162162162162163,0.8098591549295775
Arhgap23,-0.38083967566490173,3.213492636511168e-19,0.08783783783783784,0.75
Col4a2,-0.2888238728046417,3.2220066787253036e-19,0.05405405405405406,0.5915492957746479
Utp14a,-0.4037579894065857,3.2531139905916315e-19,0.10135135135135136,0.778169014084507
Eid1,-0.3039402961730957,3.2580923809776473e-19,0.07432432432432433,0.6866197183098591
Pnn,-0.8841116428375244,3.262026031435766e-19,0.21621621621621623,0.9401408450704225
Sumo1,-0.4936394691467285,3.2640459057691585e-19,0.16216216216216217,0.8661971830985915
Baz2a,-0.3948909044265747,3.2988134204706827e-19,0.12162162162162163,0.8345070422535211
Rtn4,-1.0605052709579468,3.3458093357489223e-19,0.35135135135135137,0.9859154929577465
Cope,-0.3844446837902069,3.3750459851609504e-19,0.0945945945945946,0.7253521126760564
Map3k20,-0.44836342334747314,3.4138719232801605e-19,0.0945945945945946,0.7394366197183099
Pdia4,-0.46302467584609985,3.56738952388862e-19,0.0945945945945946,0.7746478873239436
Cops3,-0.36857253313064575,3.5722279251035484e-19,0.08783783783783784,0.7394366197183099
Grb2,-0.5622023344039917,3.5831212914983457e-19,0.16891891891891891,0.897887323943662
Zfc3h1,-0.41552144289016724,3.6013403917681725e-19,0.12162162162162163,0.8063380281690141
Pgk1,-0.5547972917556763,3.6059649394238396e-19,0.1554054054054054,0.8450704225352113
Hes1,-0.45558762550354004,3.7039174194743413e-19,0.013513513513513514,0.5070422535211268
Sgk1,-0.39674854278564453,3.7121829090243456e-19,0.10810810810810811,0.75
Dock1,-0.5284562110900879,3.724911462100552e-19,0.16891891891891891,0.8485915492957746
Nsd3,-1.10769522190094,3.7551144909165705e-19,0.31756756756756754,0.9964788732394366
Gtpbp4,-0.42012399435043335,3.789933054694832e-19,0.12837837837837837,0.8169014084507042
Igf2bp2,-0.3429081439971924,3.883774825311206e-19,0.05405405405405406,0.6584507042253521
Galnt1,-0.3699016571044922,3.8920420638888495e-19,0.11486486486486487,0.7816901408450704
Morc2a,-0.39974111318588257,3.989895543534967e-19,0.13513513513513514,0.8415492957746479
Ezh2,-0.5910784006118774,3.991188111117308e-19,0.1554054054054054,0.8450704225352113
Pspc1,-0.3593080937862396,4.241648227754926e-19,0.10810810810810811,0.778169014084507
Cobll1,-0.38033801317214966,4.265822549677442e-19,0.0472972972972973,0.6373239436619719
Ikbkb,-0.35318005084991455,4.293570516185608e-19,0.10135135135135136,0.7605633802816901
Armh3,-0.40970778465270996,4.362325499024464e-19,0.0945945945945946,0.7183098591549296
Iws1,-0.49262481927871704,4.393475700988423e-19,0.12162162162162163,0.8485915492957746
Cyrib,-0.5558343529701233,4.418672325021975e-19,0.16891891891891891,0.8591549295774648
Prep,-0.3163849115371704,4.434238752540453e-19,0.10810810810810811,0.7394366197183099
Acvr1,-0.47422993183135986,4.468444321133334e-19,0.12837837837837837,0.8098591549295775
Snx27,-0.4411907196044922,4.46937695186614e-19,0.14864864864864866,0.8485915492957746
Trerf1,-0.6282778978347778,4.491324277464162e-19,0.20270270270270271,0.8943661971830986
Atp5j,-0.625171959400177,4.562293039134848e-19,0.14864864864864866,0.823943661971831
Asxl1,-0.8641231060028076,4.617772107210759e-19,0.22297297297297297,0.9507042253521126
Dhx36,-0.5370944738388062,4.635409657374281e-19,0.14864864864864866,0.8732394366197183
Bicd1,-0.4693491458892822,4.786947797548077e-19,0.12837837837837837,0.8133802816901409
Snx10,-0.40579041838645935,4.884067692410536e-19,0.13513513513513514,0.8380281690140845
Cep83,-0.5380878448486328,4.969037280188336e-19,0.16216216216216217,0.9049295774647887
Ap1g1,-0.4770224392414093,4.992505037420686e-19,0.1554054054054054,0.8591549295774648
Atp6ap2,-0.26648202538490295,5.053726375972819e-19,0.08783783783783784,0.676056338028169
Rgl1,-0.35796457529067993,5.082917289078401e-19,0.060810810810810814,0.6549295774647887
Ftx,-0.3960658013820648,5.114896476636416e-19,0.11486486486486487,0.8098591549295775
Cdk6,-0.8943620920181274,5.273868463064426e-19,0.20270270270270271,0.9401408450704225
Mafg,-0.5106371641159058,5.300772777613439e-19,0.12837837837837837,0.8591549295774648
Mettl16,-0.3933126926422119,5.396815294637412e-19,0.12837837837837837,0.8028169014084507
Hivep2,-0.40755563974380493,5.404844042280234e-19,0.07432432432432433,0.6901408450704225
Rab8b,-0.3904075622558594,5.466328404324474e-19,0.0945945945945946,0.7394366197183099
Rbms1,-1.324486255645752,5.496867539733897e-19,0.36486486486486486,0.9929577464788732
Mef2d,-0.3160589933395386,5.503160205466498e-19,0.0945945945945946,0.7394366197183099
Anapc1,-0.4056532680988312,5.650069765799455e-19,0.10810810810810811,0.7922535211267606
Ndufs5,-0.42689573764801025,5.788520692029109e-19,0.08783783783783784,0.7359154929577465
Eps15,-0.5723968148231506,5.934547463647146e-19,0.1891891891891892,0.897887323943662
Ptpra,-0.7152278423309326,5.960218815995532e-19,0.1891891891891892,0.9154929577464789
Heatr1,-0.3245842754840851,6.009572990975273e-19,0.06756756756756757,0.6830985915492958
Polr2f,-0.6781297922134399,6.09251934010847e-19,0.14864864864864866,0.8063380281690141
Luc7l,-0.5394108891487122,6.233546112745777e-19,0.1554054054054054,0.9119718309859155
Psmd3,-0.3624519109725952,6.263633670895257e-19,0.08108108108108109,0.7112676056338029
Edf1,-0.8502451181411743,6.385183147140712e-19,0.18243243243243243,0.8697183098591549
Fam104a,-0.599374532699585,6.568246041167448e-19,0.1554054054054054,0.852112676056338
Ensa,-0.3431437015533447,6.724737903980315e-19,0.08783783783783784,0.7570422535211268
Ythdf3,-0.42278164625167847,6.735532967664677e-19,0.10810810810810811,0.7922535211267606
Jmjd1c,-0.8488137722015381,6.830063871438594e-19,0.22972972972972974,0.971830985915493
Atxn2l,-0.3587358891963959,6.901671090800098e-19,0.07432432432432433,0.7359154929577465
Zbtb38,-0.5057263970375061,6.983469741902953e-19,0.1554054054054054,0.8802816901408451
Riok3,-0.4129672050476074,6.989492971572709e-19,0.12162162162162163,0.8098591549295775
Arid4b,-0.6353416442871094,7.020775076380399e-19,0.19594594594594594,0.9436619718309859
Daxx,-0.4175914525985718,7.024359691770338e-19,0.14189189189189189,0.823943661971831
Tbc1d31,-0.3693602383136749,7.026465145332939e-19,0.0945945945945946,0.7429577464788732
Afg3l1,-0.35467809438705444,7.14091899284308e-19,0.12162162162162163,0.8028169014084507
Trafd1,-0.42620620131492615,7.15543800955786e-19,0.0945945945945946,0.7640845070422535
Zfp407,-0.6161324381828308,7.177143626481197e-19,0.16891891891891891,0.9190140845070423
Septin8,-0.37479138374328613,7.20512156129755e-19,0.13513513513513514,0.8169014084507042
Rnf38,-0.3015647828578949,7.231603174918924e-19,0.06756756756756757,0.6619718309859155
Rbm39,-1.3281638622283936,7.325638985008286e-19,0.47297297297297297,1.0
Rab2a,-0.7450466156005859,7.337649236824692e-19,0.19594594594594594,0.9225352112676056
Msl1,-0.3703860640525818,7.468472344784759e-19,0.10810810810810811,0.7887323943661971
Snrpb2,-0.35230010747909546,7.745914821234054e-19,0.08108108108108109,0.6936619718309859
Herpud1,-0.2731890082359314,7.864001561957047e-19,0.08108108108108109,0.676056338028169
Wwp1,-0.35578805208206177,7.88162957559126e-19,0.10135135135135136,0.7746478873239436
Gars,-0.6211522221565247,7.965368278232417e-19,0.14864864864864866,0.8838028169014085
Clasp1,-0.5644518136978149,8.036154682989235e-19,0.1891891891891892,0.9154929577464789
Fyttd1,-0.5548278093338013,8.295128035975045e-19,0.16891891891891891,0.9119718309859155
Ywhah,-0.43085628747940063,8.42094262037603e-19,0.10135135135135136,0.7922535211267606
Gtf2i,-0.4781719744205475,8.455461268215216e-19,0.17567567567567569,0.9190140845070423
Hs2st1,-0.5691442489624023,8.543802627921191e-19,0.18243243243243243,0.9190140845070423
Purb,-0.7293539047241211,8.65005321598496e-19,0.20270270270270271,0.9577464788732394
C1qbp,-0.4503713846206665,8.82575981031235e-19,0.0945945945945946,0.7394366197183099
Ppp2ca,-0.6151690483093262,8.867522330651626e-19,0.18243243243243243,0.9014084507042254
Zc3h14,-0.3709460198879242,8.916979018791823e-19,0.0945945945945946,0.7640845070422535
St3gal3,-0.3828747272491455,8.966195816531756e-19,0.12837837837837837,0.721830985915493
Fmr1nb,-0.3675435185432434,9.045511977906343e-19,0.07432432432432433,0.7007042253521126
Pfdn2,-0.568254292011261,9.202784090386016e-19,0.12837837837837837,0.8274647887323944
Cyth1,-0.33046895265579224,9.26964126318223e-19,0.08108108108108109,0.7007042253521126
Arhgap21,-0.4004088044166565,9.318150337499146e-19,0.14864864864864866,0.8133802816901409
Jph1,-0.45318078994750977,9.351692608891765e-19,0.0945945945945946,0.7535211267605634
Pdia6,-0.5834578275680542,9.397517512917007e-19,0.16216216216216217,0.8380281690140845
Atl3,-0.3406215310096741,9.477913053268564e-19,0.10135135135135136,0.7570422535211268
Trappc10,-0.34479475021362305,9.577042620144009e-19,0.12162162162162163,0.7816901408450704
Dgkd,-0.3200698792934418,9.661038721309551e-19,0.08783783783783784,0.7183098591549296
Pkp4,-0.5385016202926636,9.732460282050081e-19,0.18243243243243243,0.8661971830985915
Spred1,-0.3267979621887207,9.780953737006357e-19,0.08783783783783784,0.7112676056338029
Hipk1,-0.3201445937156677,9.954669152627902e-19,0.10135135135135136,0.7147887323943662
Tgfb1,-0.3328428864479065,1.0107044469006295e-18,0.08783783783783784,0.7323943661971831
1110004F10Rik,-0.4408845901489258,1.0166210625200082e-18,0.11486486486486487,0.7746478873239436
Lman2,-0.47092148661613464,1.0332014960215727e-18,0.12837837837837837,0.7922535211267606
Rexo2,-0.37936651706695557,1.0414490582639332e-18,0.08783783783783784,0.7147887323943662
Nampt,-0.3956882953643799,1.0478395240303054e-18,0.10810810810810811,0.7852112676056338
Map1lc3b,-0.5025265216827393,1.0515874959395993e-18,0.12837837837837837,0.8028169014084507
Emg1,-0.35922038555145264,1.0571025742507788e-18,0.07432432432432433,0.6971830985915493
Kdm6b,-0.2954599857330322,1.0575917199466696e-18,0.10810810810810811,0.7570422535211268
Nop16,-0.3681563138961792,1.079932770245943e-18,0.08108108108108109,0.6901408450704225
Wdr70,-0.43012213706970215,1.1164416642814709e-18,0.13513513513513514,0.8133802816901409
Rad51b,-0.9120843410491943,1.14005859775928e-18,0.22297297297297297,0.8943661971830986
Gpatch8,-0.7519732117652893,1.1417455266457687e-18,0.20270270270270271,0.9507042253521126
Rnf6,-0.3342173099517822,1.1454722299741888e-18,0.10810810810810811,0.7816901408450704
Fosb,-0.5433576107025146,1.1627848490162264e-18,0.05405405405405406,0.6514084507042254
Taf3,-0.4139727056026459,1.1629995585420171e-18,0.08108108108108109,0.7605633802816901
Rsbn1l,-0.37374645471572876,1.1803040468987751e-18,0.12162162162162163,0.7992957746478874
Gpc6,-0.976723313331604,1.202424844061972e-18,0.23648648648648649,0.9154929577464789
Crebrf,-0.3435710072517395,1.206076868095749e-18,0.0472972972972973,0.5985915492957746
Nrd1,-0.772860050201416,1.2198792833923343e-18,0.20945945945945946,0.9647887323943662
Stmp1,-0.3181835412979126,1.2267050026491602e-18,0.07432432432432433,0.6830985915492958
Atp5pb,-0.4569740891456604,1.2330169390458845e-18,0.12162162162162163,0.7676056338028169
Anks1,-0.30485862493515015,1.2360234963754747e-18,0.10135135135135136,0.7359154929577465
Btrc,-0.4330507218837738,1.2509713919458337e-18,0.12837837837837837,0.8063380281690141
Nop10,-0.48081910610198975,1.3059601347375448e-18,0.10810810810810811,0.7464788732394366
Gbp3,-0.425289511680603,1.3122548599392317e-18,0.08108108108108109,0.7323943661971831
Sfswap,-0.522405743598938,1.3170444770083225e-18,0.16891891891891891,0.897887323943662
Huwe1,-1.192298412322998,1.3174599866044321e-18,0.30405405405405406,0.9929577464788732
Psma4,-0.5082013607025146,1.3180295872954576e-18,0.10135135135135136,0.7816901408450704
Pias2,-0.4033644497394562,1.3214244700031203e-18,0.10135135135135136,0.7711267605633803
Zfp36l1,-0.6999635696411133,1.3470371666595776e-18,0.1554054054054054,0.8485915492957746
Snx6,-0.5277928709983826,1.3477907474273306e-18,0.1554054054054054,0.8591549295774648
Sfxn5,-0.35588642954826355,1.36413658075563e-18,0.08783783783783784,0.7007042253521126
4921524J17Rik,-0.480571448802948,1.364261678512921e-18,0.12837837837837837,0.8098591549295775
Sdhb,-0.3763272762298584,1.377650695117223e-18,0.0945945945945946,0.7323943661971831
Uck2,-0.4760187268257141,1.3970472943421151e-18,0.13513513513513514,0.8098591549295775
Sart1,-0.30270248651504517,1.416163572991076e-18,0.08108108108108109,0.721830985915493
AW554918,-0.5354153513908386,1.4265365732420363e-18,0.14189189189189189,0.8133802816901409
Csnk1d,-0.4664052128791809,1.4456547796727423e-18,0.13513513513513514,0.8345070422535211
Kif3b,-0.32807356119155884,1.4774710904284317e-18,0.13513513513513514,0.823943661971831
Cert1,-0.36817318201065063,1.4804836577222919e-18,0.08108108108108109,0.7570422535211268
Nmt2,-0.6963968873023987,1.485177804029549e-18,0.21621621621621623,0.9330985915492958
Morf4l2,-0.6077329516410828,1.4876861449839225e-18,0.1554054054054054,0.8767605633802817
Lonp2,-0.41864481568336487,1.5093165384223037e-18,0.12837837837837837,0.7922535211267606
Hsbp1,-0.4435802400112152,1.5184404476689977e-18,0.11486486486486487,0.7605633802816901
Chd6,-0.6137241125106812,1.5257191964153445e-18,0.1891891891891892,0.9084507042253521
Reep5,-0.4350954592227936,1.540662479740646e-18,0.11486486486486487,0.7816901408450704
Taf1,-0.5460662841796875,1.59817498549282e-18,0.16891891891891891,0.8802816901408451
B2m,-1.3390092849731445,1.6034856897172299e-18,0.5675675675675675,0.9929577464788732
Cdh18,-0.5146220326423645,1.6115739287193344e-18,0.14864864864864866,0.852112676056338
Abcc4,-0.4029052257537842,1.6212427817306372e-18,0.08783783783783784,0.7359154929577465
Snrpa,-0.4155007600784302,1.6764558024534325e-18,0.06756756756756757,0.721830985915493
Rab34,-0.3803688883781433,1.6818846752834178e-18,0.08783783783783784,0.7323943661971831
Snapc3,-0.3013548254966736,1.6891227050138115e-18,0.10810810810810811,0.75
Kirrel,-0.5693889856338501,1.6992967970364007e-18,0.1891891891891892,0.9330985915492958
Nupr1,-0.8490622043609619,1.7228978550583328e-18,0.20270270270270271,0.8661971830985915
Rock2,-0.8996962308883667,1.7451210433526732e-18,0.27702702702702703,0.971830985915493
Gorasp2,-0.3546375632286072,1.7471018932291936e-18,0.08108108108108109,0.7605633802816901
Otud7b,-0.6309621930122375,1.7761851279204066e-18,0.18243243243243243,0.897887323943662
Ppp1r12b,-0.3900085687637329,1.804061370791992e-18,0.12162162162162163,0.7535211267605634
Uaca,-0.3659183382987976,1.8567921954098254e-18,0.0945945945945946,0.6830985915492958
Zmynd11,-0.3513669967651367,1.925462200664591e-18,0.11486486486486487,0.7816901408450704
Marcks,-0.3598273992538452,1.9372448768796982e-18,0.07432432432432433,0.6373239436619719
Suz12,-0.7903797030448914,1.937994902424065e-18,0.19594594594594594,0.926056338028169
Ube2v1,-0.4346499741077423,1.947921006211496e-18,0.12837837837837837,0.7816901408450704
Foxk2,-0.26438018679618835,1.9526802865953067e-18,0.08783783783783784,0.6901408450704225
Slf2,-0.6675537824630737,1.9565703368689276e-18,0.19594594594594594,0.9330985915492958
Lsm7,-0.7112335562705994,1.9822705219394617e-18,0.18243243243243243,0.8485915492957746
Rhoa,-0.6000139713287354,2.0151943160574215e-18,0.17567567567567569,0.9084507042253521
Trmt112,-0.5460302829742432,2.0203888047766048e-18,0.13513513513513514,0.7887323943661971
Sf3b3,-0.801763653755188,2.0305331493030256e-18,0.22297297297297297,0.9436619718309859
Ndufb11,-0.3889797329902649,2.0452978637806017e-18,0.06756756756756757,0.676056338028169
Sp100,-0.7713381052017212,2.0553509045270974e-18,0.21621621621621623,0.9366197183098591
Cep57l1,-0.34417325258255005,2.0553542273589697e-18,0.10810810810810811,0.7147887323943662
Psmd12,-0.6138444542884827,2.0843711878447202e-18,0.14864864864864866,0.8415492957746479
Arhgef28,-0.5072271823883057,2.0867790563333798e-18,0.11486486486486487,0.7570422535211268
Pgrmc2,-0.3479461669921875,2.1047316175631203e-18,0.0945945945945946,0.75
Rbfox2,-0.9607204794883728,2.1170128808700743e-18,0.25675675675675674,0.9823943661971831
Ccdc171,-0.39067691564559937,2.1183576204741404e-18,0.10135135135135136,0.7570422535211268
Cggbp1,-0.36360087990760803,2.1305595258477257e-18,0.11486486486486487,0.778169014084507
Psma2,-0.5379118919372559,2.1678679862980866e-18,0.12837837837837837,0.8028169014084507
Dtx3l,-0.41577890515327454,2.2017638791358955e-18,0.12837837837837837,0.778169014084507
Eps15l1,-0.48726534843444824,2.2184290624993566e-18,0.16216216216216217,0.8908450704225352
Ndufa3,-0.36118200421333313,2.2422349957340915e-18,0.06756756756756757,0.6267605633802817
Zfp36l2,-0.7231852412223816,2.2680349288196816e-18,0.19594594594594594,0.8873239436619719
Hspa4,-1.0148937702178955,2.291729130581624e-18,0.2635135135135135,0.9647887323943662
Ssr4,-0.4206972122192383,2.3067473405568253e-18,0.12162162162162163,0.7429577464788732
Tardbp,-0.6595560312271118,2.3129234452524526e-18,0.18243243243243243,0.926056338028169
Rnf169,-0.36942824721336365,2.3325311821791084e-18,0.08783783783783784,0.7253521126760564
1810037I17Rik,-0.51932692527771,2.3595150844585258e-18,0.1554054054054054,0.7922535211267606
Nbas,-0.3620971143245697,2.367633158438602e-18,0.08783783783783784,0.721830985915493
Eloc,-0.5591363906860352,2.372069462178305e-18,0.16216216216216217,0.8274647887323944
Syncrip,-0.6690722703933716,2.3909014788511828e-18,0.19594594594594594,0.9119718309859155
Mthfd1l,-0.6220576763153076,2.458615848731376e-18,0.18243243243243243,0.8943661971830986
Fam171a1,-0.30135542154312134,2.482445920473496e-18,0.060810810810810814,0.647887323943662
Dtd1,-0.5728925466537476,2.513668994387176e-18,0.18243243243243243,0.8767605633802817
Ndufa5,-0.43372321128845215,2.5344849920959664e-18,0.0945945945945946,0.7112676056338029
Mfhas1,-0.5041688680648804,2.552216460585005e-18,0.11486486486486487,0.823943661971831
Sipa1l1,-0.43956026434898376,2.558400396664091e-18,0.12162162162162163,0.7711267605633803
Foxp4,-0.3612418472766876,2.6073423420586653e-18,0.12162162162162163,0.8204225352112676
Nsrp1,-0.39822104573249817,2.6145616029964896e-18,0.11486486486486487,0.7816901408450704
Ccdc6,-0.35820072889328003,2.65267836137067e-18,0.11486486486486487,0.7887323943661971
Pdcd6ip,-0.3622920513153076,2.7080993025741803e-18,0.10135135135135136,0.7852112676056338
Mrpl54,-0.35343044996261597,2.7195998475473093e-18,0.08108108108108109,0.6690140845070423
Nup155,-0.3790854215621948,2.7310282979049837e-18,0.10810810810810811,0.7887323943661971
Dleu2,-0.44091564416885376,2.750185453307945e-18,0.060810810810810814,0.676056338028169
Hnrnpa0,-0.935829222202301,2.858218726792187e-18,0.21621621621621623,0.9190140845070423
Nfkbia,-0.9017983675003052,2.8637711885044143e-18,0.22297297297297297,0.8802816901408451
Pfn1,-1.0816872119903564,2.937460542705693e-18,0.3310810810810811,0.9295774647887324
Phb2,-0.4947149157524109,2.9664026429034135e-18,0.12837837837837837,0.795774647887324
Hsph1,-0.9397162199020386,2.9807178789044183e-18,0.23648648648648649,0.9190140845070423
Pxk,-0.3650226593017578,3.0380519215362297e-18,0.13513513513513514,0.7992957746478874
Lpgat1,-0.4000251293182373,3.059707922544799e-18,0.10135135135135136,0.7535211267605634
Nln,-0.5211917757987976,3.0638164627803248e-18,0.16216216216216217,0.8626760563380281
Wwox,-1.0830333232879639,3.082455759520099e-18,0.3108108108108108,0.9507042253521126
Cast,-0.7685139179229736,3.11463063038781e-18,0.23648648648648649,0.9471830985915493
Psmb10,-0.7755717039108276,3.1272542125577274e-18,0.19594594594594594,0.8485915492957746
Vgll4,-0.3599029779434204,3.1786669335732304e-18,0.14189189189189189,0.7992957746478874
Ptpn9,-0.4069218039512634,3.2162194453832376e-18,0.12837837837837837,0.8169014084507042
Egln1,-0.252448707818985,3.2277194653823224e-18,0.10135135135135136,0.7253521126760564
Meis1,-0.3332422375679016,3.2454399155973283e-18,0.04054054054054054,0.5915492957746479
Itgb5,-0.31325244903564453,3.257149370212823e-18,0.08108108108108109,0.6443661971830986
Tacc2,-0.34028810262680054,3.2857840216987624e-18,0.08783783783783784,0.704225352112676
Tpk1,-0.41438186168670654,3.329708421151044e-18,0.08108108108108109,0.6795774647887324
Ubr2,-0.7068467140197754,3.3581343540726217e-18,0.22297297297297297,0.971830985915493
Clta,-0.6401302814483643,3.3618136484891807e-18,0.1891891891891892,0.8943661971830986
Elovl6,-0.5810704231262207,3.363449648156721e-18,0.1554054054054054,0.8204225352112676
Gclm,-0.4332822561264038,3.371597603758207e-18,0.10810810810810811,0.7711267605633803
Akt1,-0.32108765840530396,3.3723416819790904e-18,0.10135135135135136,0.75
Slc39a7,-0.33972498774528503,3.3743189811955284e-18,0.12162162162162163,0.7746478873239436
Camsap1,-0.38180971145629883,3.444389225054941e-18,0.10135135135135136,0.778169014084507
Nlrc5,-0.5893958806991577,3.52064640465438e-18,0.20945945945945946,0.9436619718309859
Ppp1r10,-0.42612093687057495,3.544354612999112e-18,0.10135135135135136,0.7570422535211268
Mllt3,-0.6867021322250366,3.5945342862465696e-18,0.17567567567567569,0.9014084507042254
Ssr3,-0.3535629212856293,3.625364351040521e-18,0.10810810810810811,0.778169014084507
Rbm17,-0.3842396140098572,3.652417260116635e-18,0.10135135135135136,0.7253521126760564
Ylpm1,-0.42563849687576294,3.652597743302971e-18,0.1554054054054054,0.8697183098591549
Fxyd5,-0.5957373380661011,3.699359736283983e-18,0.14189189189189189,0.8345070422535211
Ice1,-0.32706063985824585,3.743443619380271e-18,0.12162162162162163,0.8028169014084507
Fnbp1,-0.34583497047424316,3.7558357871820254e-18,0.08783783783783784,0.7288732394366197
Ehd4,-0.4366340637207031,3.78439691212065e-18,0.11486486486486487,0.7887323943661971
Dock11,-0.37521809339523315,3.812343822263948e-18,0.08108108108108109,0.6830985915492958
Itsn1,-0.4245271384716034,3.830876956302421e-18,0.16216216216216217,0.852112676056338
Trim33,-0.4428916871547699,3.886787321667604e-18,0.1554054054054054,0.8661971830985915
Sbno1,-0.7049766778945923,3.913859347808529e-18,0.21621621621621623,0.9471830985915493
Bag1,-0.436847984790802,3.93000766739383e-18,0.10135135135135136,0.75
Btbd9,-0.7682431936264038,4.006084040925763e-18,0.22972972972972974,0.9612676056338029
Bcl2l11,-0.32573938369750977,4.010722491499294e-18,0.05405405405405406,0.6091549295774648
Hnrnpl,-0.6278427839279175,4.070102303986036e-18,0.1891891891891892,0.9507042253521126
Nedd8,-0.5629562735557556,4.1438105223241894e-18,0.14189189189189189,0.8169014084507042
Tln1,-0.5525419116020203,4.2593896132863975e-18,0.17567567567567569,0.897887323943662
Oxr1,-0.4544455409049988,4.34348232740231e-18,0.10810810810810811,0.7464788732394366
Asap2,-0.3721284866333008,4.4861688259368565e-18,0.11486486486486487,0.75
S100a4,-1.1296300888061523,4.5430248482996665e-18,0.22972972972972974,0.8943661971830986
Mphosph9,-0.384868323802948,4.5484878922777776e-18,0.10135135135135136,0.7359154929577465
Gspt1,-0.6797624826431274,4.681705405735309e-18,0.1891891891891892,0.9049295774647887
Ndufa7,-0.553023099899292,4.689354231601324e-18,0.14189189189189189,0.7922535211267606
Nlgn2,-0.3066074848175049,4.712897872526893e-18,0.0945945945945946,0.7112676056338029
Atp5c1,-0.48124247789382935,4.827835087575262e-18,0.1554054054054054,0.8450704225352113
Atp1a1,-0.4384876489639282,4.852656406668383e-18,0.13513513513513514,0.8133802816901409
Wnk1,-0.8831411600112915,4.9415685529643245e-18,0.25675675675675674,0.9753521126760564
Chd9,-0.8091571927070618,4.986900036419e-18,0.25675675675675674,0.971830985915493
Immt,-0.49349701404571533,4.990997688926425e-18,0.16216216216216217,0.8873239436619719
Sod1,-0.5347436666488647,5.052622600233145e-18,0.11486486486486487,0.8063380281690141
