gene,lfc_a_minus_b,pval,frac_a,frac_b,mean_a,mean_b,padj
Snrpc,0.9231153726577759,1.504772226318712e-23,0.916955017301038,0.6627906976744186,0.8728351593017578,0.5510002970695496,6.33588305818405e-22
Vkorc1,1.1143049001693726,1.5824385113158938e-23,0.8269896193771626,0.4750830564784053,0.5188735127449036,0.27320006489753723,6.525519634292346e-22
Eif5a,0.8610811233520508,1.5736971696378317e-23,0.9584775086505191,0.9136212624584718,2.326127052307129,1.805991768836975,6.525519634292346e-22
Eef1g,0.7950630187988281,2.004798434520561e-23,0.986159169550173,0.9318936877076412,2.3123743534088135,1.831549882888794,8.182850753145147e-22
Jun,-1.1665890216827393,2.260893233738889e-23,0.9584775086505191,0.9352159468438538,1.6742547750473022,2.373119354248047,9.134922156520765e-22
Eif3l,1.0101457834243774,2.724020651243806e-23,0.8754325259515571,0.5880398671096345,0.6485846042633057,0.37377989292144775,1.0896082604975224e-21
Rpl13a,0.7977738380432129,2.8535731360537547e-23,1.0,0.9817275747508306,3.325941562652588,2.7991585731506348,1.1301279746747544e-21
Taco1,-1.914088249206543,3.107662445815293e-23,0.7923875432525952,0.872093023255814,0.4106389284133911,1.0694243907928467,1.2186911552216836e-21
Eif3i,0.9386261701583862,4.924881948372278e-23,0.9238754325259516,0.7657807308970099,1.4019381999969482,0.9547775387763977,1.9125755139309815e-21
Bcap31,0.9763472080230713,5.722674625243634e-23,0.8996539792387543,0.686046511627907,0.920167088508606,0.5694714188575745,2.2010287020167824e-21
Atp5o,0.9598394632339478,5.781571504456387e-23,0.9273356401384083,0.7375415282392026,1.2793269157409668,0.8474656939506531,2.2025034302690996e-21
Spcs1,1.0145905017852783,6.094028072406292e-23,0.8788927335640139,0.6445182724252492,0.8788912296295166,0.5288790464401245,2.299633234870299e-21
Eif3e,0.8799110651016235,6.55625845853713e-23,0.9273356401384083,0.7159468438538206,0.9198481440544128,0.5988050699234009,2.4509377415092074e-21
Ppib,0.8168652057647705,6.956755954271379e-23,0.9377162629757786,0.8189368770764119,1.568076729774475,1.1492080688476562,2.57657627935977e-21
Ostc,0.945107102394104,8.820917054701503e-23,0.9134948096885813,0.7126245847176079,1.0410100221633911,0.6686310172080994,3.237033781541836e-21
Psma7,0.8239150047302246,1.0572476529885604e-22,0.9653979238754326,0.8953488372093024,2.197981357574463,1.7089401483535767,3.844536919958401e-21
mt-Nd4,-1.2761056423187256,1.1550404015519003e-22,0.9688581314878892,0.9916943521594684,2.104971170425415,2.915275812149048,4.162307753340181e-21
Rac1,0.7200790047645569,1.2044411977039342e-22,0.9653979238754326,0.8588039867109635,1.4356582164764404,1.0797924995422363,4.301575706085479e-21
Rps8,0.8919334411621094,1.287787908641772e-22,1.0,0.9850498338870431,4.055685520172119,3.4521586894989014,4.558541269528397e-21
Cnih4,0.985723614692688,1.37404213133339e-22,0.9204152249134948,0.7225913621262459,1.1973040103912354,0.7733811140060425,4.8212004608189126e-21
Fam162a,0.8687747716903687,1.4108214373170713e-22,0.9515570934256056,0.8305647840531561,1.4011120796203613,0.9841490983963013,4.907204999363727e-21
Vps29,0.8811792135238647,2.2210666074842616e-22,0.903114186851211,0.6893687707641196,0.8454380631446838,0.543221652507782,7.658850370635384e-21
Atp5d,0.8715860843658447,2.4047549291360055e-22,0.9515570934256056,0.8272425249169435,1.7600876092910767,1.2893691062927246,8.221384373114548e-21
Rps27,0.8981540203094482,2.4838299779427343e-22,0.9826989619377162,0.9003322259136213,2.4350249767303467,1.8854014873504639,8.419762637094015e-21
Rpl35a,0.9229445457458496,3.0310475136370723e-22,0.9965397923875432,0.9634551495016611,3.46423602104187,2.8521549701690674,1.0188395003822091e-20
Atp5h,0.830254316329956,3.4413174895550586e-22,0.9411764705882353,0.7973421926910299,1.4609581232070923,1.0514132976531982,1.1383277790717475e-20
Rps25,0.886272668838501,3.4434415316920363e-22,0.9896193771626297,0.9186046511627907,2.677866220474243,2.120205879211426,1.1383277790717475e-20
Prdx1,0.8865129947662354,3.5724427629453576e-22,0.9653979238754326,0.867109634551495,1.9117845296859741,1.4154853820800781,1.1712927091624122e-20
Ndufc2,0.943055272102356,3.984609061411863e-22,0.889273356401384,0.6229235880398671,0.7984869480133057,0.4920651614665985,1.2958078248493864e-20
Atp5g2,0.9348629713058472,4.770992953574399e-22,0.9480968858131488,0.8089700996677741,1.6228020191192627,1.1402519941329956,1.5390299850239995e-20
Psma5,0.9254322648048401,5.204608738059239e-22,0.916955017301038,0.7624584717607974,1.287039875984192,0.8673392534255981,1.6654747961789565e-20
Rhox5,0.799135684967041,5.975471285582795e-22,0.972318339100346,0.9019933554817275,2.2775888442993164,1.796808123588562,1.8969750112961253e-20
Psmb3,0.8994677066802979,6.615137883876707e-22,0.9377162629757786,0.813953488372093,1.5938400030136108,1.132322072982788,2.0835079949217975e-20
