gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Trmt112,-0.6610246896743774,0.4288689196109772,1.0898935794830322,0.34594594594594597,0.8566978193146417,1.1958919808212327e-39,4.783567923284931e-36
Atp6v1g1,-0.6421345472335815,0.3791777789592743,1.0213123559951782,0.31891891891891894,0.8566978193146417,1.2552829327662187e-39,5.0211317310648744e-36
Gsto1,-0.4903827905654907,0.2443900853395462,0.7347728610038757,0.28378378378378377,0.8068535825545171,1.4098874864348144e-39,5.639549945739258e-36
Wdr12,-0.5111149549484253,0.28215292096138,0.7932678461074829,0.31351351351351353,0.8317757009345794,1.6350708785897725e-39,6.54028351435909e-36
Rpl17,-1.2645885944366455,1.7763125896453857,3.0409011840820312,0.7243243243243244,0.9688473520249221,1.7761397319437598e-39,7.104558927775039e-36
Med28,-0.3700450360774994,0.21098044514656067,0.5810254812240601,0.2702702702702703,0.7912772585669782,1.7937895405012034e-39,7.175158162004813e-36
Txndc17,-0.6527807712554932,0.37759530544281006,1.0303760766983032,0.3324324324324324,0.8411214953271028,1.8961852741222583e-39,7.584741096489034e-36
Cnbp,-0.799768328666687,0.6097148656845093,1.4094831943511963,0.42702702702702705,0.8878504672897196,2.0139414369914313e-39,8.055765747965725e-36
Mt2,-1.034984827041626,0.5611541271209717,1.5961389541625977,0.3810810810810811,0.881619937694704,2.2254551062309834e-39,8.901820424923933e-36
Pak1ip1,-0.4983544647693634,0.29146334528923035,0.7898178100585938,0.3162162162162162,0.8130841121495327,2.2270228237015354e-39,8.908091294806141e-36
Rpl34,-1.1899542808532715,2.044081926345825,3.2340362071990967,0.7702702702702703,0.9750778816199377,2.317744182816836e-39,9.270976731267344e-36
Cdc34,-0.4725921154022217,0.26887083053588867,0.7414629459381104,0.3108108108108108,0.822429906542056,2.5119136339151926e-39,1.0047654535660771e-35
Rps18,-1.184982419013977,1.9805389642715454,3.1655213832855225,0.7675675675675676,0.9688473520249221,2.5332336165608157e-39,1.0132934466243263e-35
Eif2s1,-0.556206226348877,0.29980671405792236,0.8560129404067993,0.32972972972972975,0.822429906542056,3.623838396348075e-39,1.4495353585392301e-35
Rpl36a,-1.128400206565857,1.143673062324524,2.272073268890381,0.572972972972973,0.9345794392523364,3.6591018543448515e-39,1.4636407417379405e-35
Ebna1bp2,-0.638871431350708,0.3507343530654907,0.9896057844161987,0.3162162162162162,0.838006230529595,3.7402563489784653e-39,1.496102539591386e-35
Polr2c,-0.4878900647163391,0.24144773185253143,0.7293378114700317,0.2918918918918919,0.794392523364486,3.9455850691280915e-39,1.5782340276512366e-35
Rpl29,-1.1585758924484253,1.5143581628799438,2.672934055328369,0.6486486486486487,0.9314641744548287,4.116980906810135e-39,1.6467923627240538e-35
Mrpl22,-0.37884294986724854,0.19312070310115814,0.5719636678695679,0.25405405405405407,0.7757009345794392,4.141579874807669e-39,1.6566319499230676e-35
Gatm,-0.23977969586849213,0.0862138420343399,0.32599353790283203,0.16486486486486487,0.6822429906542056,4.2139410332817624e-39,1.685576413312705e-35
Nob1,-0.40295296907424927,0.1892388015985489,0.592191755771637,0.2648648648648649,0.8130841121495327,4.2176577406634085e-39,1.6870630962653635e-35
Eif3l,-0.37073156237602234,0.22086653113365173,0.5915980935096741,0.27837837837837837,0.7912772585669782,5.041035959278128e-39,2.0164143837112513e-35
Rassf1,-0.3505321741104126,0.20640183985233307,0.5569339990615845,0.28378378378378377,0.8099688473520249,5.1776054243258784e-39,2.0710421697303514e-35
Ndrg1,-0.4533312916755676,0.18792128562927246,0.6412525773048401,0.23243243243243245,0.7819314641744548,5.246027221703301e-39,2.0984108886813205e-35
Akr1b3,-0.6117256879806519,0.3214246928691864,0.9331503510475159,0.3216216216216216,0.8442367601246106,5.48852661966367e-39,2.1954106478654682e-35
Tomm6,-0.7251039147377014,0.4249817728996277,1.150085687637329,0.34324324324324323,0.8535825545171339,5.722443822138167e-39,2.288977528855267e-35
Eif5,-0.7240952849388123,0.4671545624732971,1.1912498474121094,0.3864864864864865,0.8753894080996885,6.332449635037345e-39,2.532979854014938e-35
Tomm20,-0.9922002553939819,0.7369247674942017,1.7291250228881836,0.4702702702702703,0.9034267912772586,6.953402374062424e-39,2.7813609496249696e-35
Zfp622,-0.26278257369995117,0.1256299465894699,0.3884125351905823,0.21351351351351353,0.7601246105919003,7.487898750636168e-39,2.995159500254467e-35
Gcsh,-0.4207613468170166,0.2132340520620346,0.6339954137802124,0.2702702702702703,0.794392523364486,8.28484382081607e-39,3.313937528326428e-35
Rpl27a,-1.096016526222229,1.953536868095398,3.049553394317627,0.7486486486486487,0.9626168224299065,8.565225324191694e-39,3.4260901296766773e-35
Phb2,-0.639487087726593,0.39460402727127075,1.0340911149978638,0.34324324324324323,0.8442367601246106,9.779844655399946e-39,3.911937862159978e-35
Pin1,-0.4495844841003418,0.20801663398742676,0.6576011180877686,0.2702702702702703,0.7757009345794392,9.86127453141541e-39,3.944509812566164e-35
Ube2a,-0.3331453204154968,0.18047799170017242,0.5136232972145081,0.24864864864864866,0.7912772585669782,1.0081816976342314e-38,4.032726790536925e-35
Vps29,-0.49784764647483826,0.2950095236301422,0.7928571701049805,0.3054054054054054,0.8286604361370716,1.0643689559418641e-38,4.257475823767456e-35
Cdkn1a,-0.38347023725509644,0.2179253101348877,0.6013955473899841,0.24324324324324326,0.7881619937694704,1.1530739304781077e-38,4.612295721912431e-35
Ppp1r14b,-0.8443755507469177,0.5850802063941956,1.4294557571411133,0.40540540540540543,0.8753894080996885,1.3187718325123685e-38,5.275087330049474e-35
