gene,corr_v_hypoxia_residual
Sdhb,-0.05157507618613582
Brd1,0.0515547560487039
Clspn,0.05155464497601974
Oasl2,0.05147531259727092
Exosc1,0.05146437282655494
Calm2,0.051463163458173894
Uchl3,-0.05143382737671758
Col5a3,0.05112289282673886
Hp1bp3,0.05106358679462252
Galnt7,0.051051363441480126
Rnaseh2c,-0.0510147937729878
Rab34,-0.05099135164849871
Gna13,0.05099122645560694
Whrn,0.05090414075476839
Rpl28,-0.0508048581251391
Gcc2,0.050784874065118
Scaper,0.0506765313624626
Bcas3,0.050623131042707985
Krtcap2,-0.05059400597736946
Casp8ap2,0.05057985183927759
Hmgcs1,0.05057329132835553
Pfdn1,-0.05055944553479884
Nfia,0.0505060511115825
Ddb1,0.050442610061017044
Snhg8,0.05027950350726799
Phf5a,-0.05020414824271682
Stat3,0.050159905773308665
Znfx1,0.05015202630222056
Chmp2a,-0.0500263520939739
Tpx2,0.049899679425752436
Ube2n,-0.04987681392726594
Hmox1,0.0498525555091272
Gm19951,0.04984061395436133
Wdfy3,0.04977427433564172
Hnrnpul2,0.049479407493557816
Akap13,0.049417107073267894
Mdfic,0.04932174471053782
App,0.04923228065345236
Drap1,-0.04917643130672194
Hnrnpa1,-0.049174829850131205
Eid1,-0.04911573304981463
4921524J17Rik,0.049074191548625065
Slfn9,0.04889208737589979
Tmem97,-0.04884400206026946
Ly6e,-0.04882154312010167
AI662270,0.04879534082684792
Selenok,0.04872423275559064
Parp9,0.04864286510478394
Mtch2,-0.04850733702901757
Nedd4,-0.04838759751327017
Ccar1,0.04828167594846434
Mrps21,-0.048229829624783296
Msn,-0.048211919095384075
Trpc4ap,0.048207338916498914
Vti1a,0.048193624508476904
Hnrnpd,0.04819278160902251
Supt3,0.04818773570664359
Parp11,0.048024174193211436
Ifi30,-0.0480051707826736
Eif4a1,-0.04772298687635224
Lsm4,-0.04766836500596732
Bnip3l,-0.0476126695020352
Gm48099,0.0476051347201338
Atp5k,-0.04743429282527827
Vdac1,-0.047379446286958955
Cav1,0.047277008653601904
Dnajb6,0.04722468896695365
Atp5a1,-0.047208661396301616
Atpif1,-0.04718532648936348
Ube3a,0.04717646215135822
Asns,-0.0471555792302994
Mrpl30,-0.04710474201676762
Ifi27l2a,-0.04705808667361871
Mrpl21,-0.04701957112998857
Snrpd2,-0.046899979986598846
Psmd12,-0.04683335756923864
Ctcf,0.046714217521100686
Hnrnpa2b1,-0.04667011246910615
Psmd7,0.04607264489406197
Snhg6,-0.045976904205701274
Ckap5,0.04594115047179915
Rap1b,0.0458520056746778
Ywhah,-0.045629791858037214
Ctsd,-0.045607517005188364
Adk,0.04553166854541381
Rab10,0.04552621142980616
Slc3a2,0.045249812615321634
Parva,0.04519461461437668
Cxcl2,0.045136607776437035
St13,0.04504775408927538
Gatad1,-0.04498604027381444
Vapa,0.04494689202204276
Bicd1,0.04489304727827642
Ccdc124,-0.04487575834122525
Dnajc2,-0.044661709819215946
Nbeal1,0.044323195405980335
Rpl31,-0.044300045099566296
Cyb5b,0.04428069349877289
Nampt,0.04426399296470393
Sfr1,-0.04426081268030332
Rbm8a,-0.044260381785079704
Cdc37,-0.04422320242216751
Pdcd5,-0.044216258370151265
Shmt2,-0.04420016020992774
Klra4,0.044153705936372946
Phkb,0.0441036008346584
Higd1a,-0.044018498735218
Trir,-0.04397649728474661
Timm8a1,-0.04397126429223963
Ndufs6,-0.04386841397970211
Pa2g4,-0.043830749916409874
Jpt1,-0.043790558256523095
Zmym4,0.043701996566378236
Morf4l1,-0.0436834204475252
Bri3bp,-0.043551645175984074
Mier1,0.04351946372513563
Ifih1,0.04339918340158014
Ly6c2,-0.043364106663669515
Eif4g2,-0.0433039281201526
Rrp1,-0.04328154157610443
Mcm7,0.04321258320330929
Rigi,0.04320748489266481
1810009A15Rik,-0.04307422106239214
Gpatch4,0.04297316887338906
Dnaja2,0.04286525127656491
Srm,-0.04286471912559967
Oxr1,0.04279745631391275
Ssh2,0.042690468902817906
Lars,0.04261314602189509
Mvb12a,-0.0425761823051684
Uqcr10,-0.04256509902198219
Psmc6,-0.0424926316591717
Smarcc1,0.042415559086758634
Map1lc3b,-0.04234916193430544
Hnrnpa3,-0.042171626831632475
Med13l,0.04214027263544383
Npc2,-0.04213150854847678
Psmc1,-0.041956934921780244
Nfe2l2,0.04184911754482823
Nsun2,0.04180352615233655
Dusp11,0.04176176846731261
Ctss,-0.04168057804826216
Abce1,-0.041638659290756073
Mapkap1,0.04159445236609542
Exoc4,0.041589722503176024
Arpc1a,-0.041408612678808555
AW554918,0.0412284668603613
Glud1,0.041205784794857
Tcerg1,0.041166793937971846
Eif3c,-0.04115472435395314
Mrpl54,-0.04108137795493838
Gpx4,-0.04104846782071161
Serinc3,0.04099826930427128
Acsl4,0.04096534530620316
Tor3a,0.04089552943357274
Rtn3,0.040840515872604045
Mtap,-0.04074198552281182
Cyrib,0.040725625479077945
Arpp19,0.04072131877069627
Smc4,0.0407126067676943
Arpc2,-0.04070608500296806
Nes,-0.0406529377628639
Pnp,0.040538814316796505
Bcat1,0.04047433840654658
Cisd2,-0.0404629269621456
Stmn1,-0.04043709960494771
Cmpk2,0.04037653978098623
Morf4l2,0.04018473151104005
Vegfc,0.04007264525476019
Aifm1,0.04002230959145816
Rab1a,0.03996530011633416
Ncam1,0.039957590004696016
Sys1,-0.03988733800541204
Dnajc8,-0.03973118693029955
Erp29,-0.03953992742681987
Jarid2,0.039532313333729266
Caprin1,0.0393945386015784
Nucks1,-0.039342440967601054
Ube2k,0.039339661896955945
Psmc3,-0.03929229421463567
Gm12648,0.03922693087143931
Zfp106,0.03916725013429266
Eif4a3,-0.039145627103732344
Tapbp,-0.039094586235603294
Hdgf,-0.03908854690103486
Eif5,0.03897823458234933
Evi5,0.03894706550073548
Hnrnpf,-0.038625881256916156
Ndfip1,0.03843330956199635
Adrm1,-0.038406803546946956
Mak16,0.03839524772529712
Ttc3,0.03834389782083552
Palld,0.03827481052594786
Nip7,0.03826622338238782
Hif1a,0.038235414687582556
Scpep1,0.038198963008253324
Epn2,0.03816226901039521
Hmgn2,-0.0381400134475888
Ctsl,-0.03810311455289187
Pdcd10,-0.03808508549843722
Cbx3,0.03797782489522635
Tma16,0.03795032641017861
Tubb4b,-0.037942829928468924
Xrcc4,0.03793635069919058
Atxn10,0.0378903824442419
Picalm,0.0378802155237862
Nol7,-0.03786921775273002
Ak2,-0.03786349317073956
Gnas,0.037701628172614576
Hmmr,0.03769870478117991
Fkbp5,0.037639536427298656
Hmgn5,-0.03755858090201162
Luc7l,0.03740974410719533
Rex1bd,-0.03737695033123355
Srp72,-0.03731514778560241
Calr,-0.03729602996287069
Clpp,0.037081505472962184
Cul1,0.03706402338098093
Rap1a,-0.03690218810771107
Samhd1,0.03685640415254548
Slpi,-0.03682852097293126
Slc7a11,0.03682493690082721
Fstl1,-0.036759744867086434
Dut,-0.03651601247057075
Eif4ebp1,-0.03643091115706354
2410006H16Rik,-0.03640820714680996
Orc2,0.036295168537317526
H1f5,-0.03616710106199234
Sumo1,0.03609026261372922
Rgs17,-0.03605671826517389
Cnbp,-0.03596832271270164
Snx3,-0.03589002732955606
Ndufa2,-0.03576956072797651
Pcna,0.035632763225847255
Polr1d,-0.03540860775363442
Septin11,0.035395676153653875
Ldlrad4,0.035355695890573545
Dctn1,0.0352991498126116
Lgmn,-0.0350986452626041
Ash2l,0.035075486949827345
Ube2b,0.03486990103380171
Cdc34,-0.03478393540052659
Utp11,-0.03476385483935761
Atp1b3,0.034432074511110904
Slc16a3,-0.03442374662160911
Gadd45gip1,-0.03441395368879846
Ftsj3,0.03436089388096896
Fam162a,-0.034309511353336354
Cacna2d1,0.0343061232573335
Ptpn1,0.03412715550100406
Bri3,-0.03392274711235103
Srp19,-0.03389750621940539
Comt,-0.03377077103956576
Utp3,0.03374480386889639
Cse1l,0.03373232555815849
Vps36,-0.033728624238301655
Blvrb,-0.033681392897493445
Knl1,0.03356915876917293
Arhgdia,-0.03355263438487543
Ccdc50,0.03347797598085012
Eif5b,0.03341980946063197
Cggbp1,0.03330156612394885
Stk3,0.03329709231859041
Utp14a,0.033283029669233806
Tln2,0.03314131990806243
Dkc1,-0.033096909465861246
Tnfaip2,0.03301262637209174
Bcl7c,-0.033009583344328006
Gar1,-0.032952258432799635
Trps1,0.03278406915919939
D8Ertd738e,-0.03267755001553938
Resf1,0.03261006197526208
Ifit1,-0.0325243645823798
U2af1,-0.032473874439526075
Ctnna1,0.032462897234046
Ncbp2as2,-0.03242889601019554
Brinp3,0.03222301418938743
G3bp2,-0.03221670373228806
Smc6,-0.032107609611420465
Ddx27,0.03205430222566237
Rbm28,0.03198292089933641
Tfdp1,0.03197869730822925
Psap,-0.031838482284352015
Larp7,0.03172090812386274
Pdgfa,0.031535221214000556
Ccnd1,-0.03149830664342513
Kpnb1,0.03148551487273148
Nln,0.031462152378229094
Tyrobp,-0.03138666386309079
Kdm1a,0.031289696930147735
Kars,-0.031216936768477057
Kif20b,0.031152066523132526
Dnaja1,0.03104471897993674
Rangap1,0.031033621210241384
Rbm17,-0.03103016429727268
Ezh2,0.031007195607768864
Hspa9,0.03092016045164599
Ndufb7,-0.030907461741716297
Il33,-0.030890606945894083
Niban1,0.030861041279276833
Lrrc59,-0.030720430555060376
Vcp,0.030717755719251713
Brd7,0.030635212691221898
Snrpf,-0.030556030854884692
Mlkl,0.030549713089219187
Fkbp4,-0.03042160549139041
Txnrd1,0.030044376651471274
Fip1l1,0.029761023268960494
H3c3,-0.02962647069129817
Gab2,0.02959122938244347
Sf3b2,0.029587578918429728
Rab14,-0.02953209980945556
Ptbp1,-0.02928255456485186
Hdac1,-0.029267461004849015
Macroh2a1,-0.029230896744167626
Rad50,0.029225792636589427
Ube2d2a,0.029216655329808428
Odc1,-0.029122128618256974
H2ac8,-0.02907301909268607
Wbp4,0.02906212720736875
Cd34,-0.02899654002158418
Smc3,-0.028897423487760057
Timm17a,-0.02887095877927606
Nfix,0.028756332651732226
Tpi1,-0.02862560695973191
Rrm2,-0.028596560568044712
Atp5e,-0.028575347809345005
Bcas2,-0.028558667285325714
Elavl1,0.028455099520901674
Rpl36al,-0.028372226375377556
Eea1,0.02827227403042081
Pcmt1,-0.028241752146178647
Xaf1,-0.028208511230574166
Usp1,0.028081900081017446
Dynll1,-0.028078191988714994
Tm9sf3,-0.028076710709721592
Ube2i,-0.028049698345646527
Dock7,0.027888086081625803
Ciapin1,0.027726247534492408
Mapk1ip1l,0.027687089479967723
H2-K1,-0.027570302135769307
Ctsa,0.027566221418096927
Fscn1,0.02745919100779755
Tkt,-0.02740691599511885
Anapc5,0.027361390283892797
Hdlbp,0.02734324008668873
Nav1,0.027299977852212748
H2-T22,-0.027298005952021955
Emc8,-0.027239586834951555
Anxa2,-0.027238401904007913
Wdr12,0.027152942189612023
Suclg2,0.027118730900631008
Cd2ap,0.02704569716969008
Stag2,0.02701285828994024
Ssr3,-0.026948046169330605
Psmd1,-0.02689607032033263
Zeb1,0.026373238804554246
Pum3,-0.02622399863090829
Tceal8,-0.026205183330006022
Znhit1,-0.02611418997650587
Cbx5,0.026106555686981166
Ube2v1,-0.02609932695644872
Smarce1,-0.026051563608356018
Mef2a,0.025942774769776335
Smarca2,0.025839117044289546
Nmt1,-0.025751113183348755
Csnk2a2,0.025733726720826765
Timm23,-0.02567700436706406
Vapb,-0.02565316968903488
Mrto4,-0.025500711160101962
Lig1,0.02527418281433892
Eef2,-0.025265334813272224
Gspt1,0.025243331623915313
Nop16,-0.025213390657143012
Mapre1,0.024988046126902197
Khdrbs1,0.024983666577645045
Cs,0.024950808104231503
2810004N23Rik,0.024903196486629454
Gars,0.0247553690638243
Ccdc47,0.024650036830352263
Prdx6,-0.024548344933019918
Sp100,0.02451466698249259
Cfdp1,-0.024495704087520304
Tmem160,-0.024488162078041102
Dek,-0.02435835951886888
Phf14,0.024289892978333727
Dnajc3,0.024171542027636755
Edil3,-0.02413835563057021
Chic1,0.02413307419985312
Itgb1,0.023887613269849756
Gtf2h5,-0.023877217324679144
1110038B12Rik,0.023803393051078658
Ergic2,0.023734908475235378
Ctsb,0.02372254000370408
Hmgn1,-0.023702546965575416
Col6a3,0.023694016501625066
H1f4,0.023524558170742116
Eif4e2,-0.023382136138379597
Dynll2,0.023366991106780158
Snw1,-0.023193307644127283
Zwint,0.02315890563686057
Srsf3,-0.023009573714007133
Sod1,0.023003382832330225
Isg20,0.022891956938902298
Hnrnpa0,0.02283330540166454
Usp15,0.02274207587501373
Bnc2,0.02266709675188318
Fgfr1op2,-0.022622064173890136
Rnps1,0.022510883055311424
Psmd4,0.022396118359454785
Fn1,0.022371525004255367
Hsp90aa1,0.022260899980491584
Pkm,-0.022243341632648028
Gkap1,-0.02222153776093245
Pxdn,-0.022208709273826937
Sarnp,-0.02219747778415883
Gas5,0.022119542298732985
Lamp2,0.02211173319342944
Llph,0.022025714372824877
Ubb,-0.021860737471544076
Ccdc34,0.021821161494163487
Atox1,-0.021765701606302847
Magt1,0.021679891791099654
Ifi207,0.021573778001893584
Ndufaf2,-0.021360406536956977
Phf11d,-0.021354896940969533
Hat1,0.02129738706340272
Lsm7,0.021194852910849295
Pak2,0.021157786135604175
Actr3,0.02112167818398204
Bud31,-0.021045886049148522
Capn2,0.02097756951359765
C130026I21Rik,-0.020973545218742215
Gnai3,0.020856593116443074
Mrpl12,-0.020791834920664682
Ogfr,-0.020778369216276352
Stat1,-0.020764692691793093
Ppa1,-0.020737537948514555
Dnmt1,0.020716362075549687
Dnttip2,0.02067970589108041
Ik,0.02063854137786662
Gulp1,0.020565412759480716
Supt16,0.020546678382921266
Slfn2,-0.020423991417775955
Gtpbp4,-0.02019266597750891
Capg,-0.020111369963681718
Wfdc2,0.019958911767708018
Pcbp1,-0.01992751552293457
Ifi203,0.019917427100277954
Sp140,-0.01990909071524688
Tmpo,0.01988745569147095
Smap1,-0.019851646252627742
1110004F10Rik,-0.01977401247271007
Pabpc1,-0.019675274839847077
R3hdm2,0.01963323631437211
Hmgb2,0.019628850233914738
Trp53,-0.01946434855261748
Lgals3,-0.019354090122754467
Shisal2b,-0.01934236081915561
Ckap4,0.01932528800582571
Tln1,0.019165352391432657
Avpi1,-0.01904631406638126
Plxnd1,0.01902790131047931
Tcea1,-0.018935751108039637
Gsr,0.01878697687990971
Got2,-0.018753150450303256
Tcf7l1,0.018720873980141415
Hnrnpr,0.018645247731197592
Fbn1,-0.018515004926280384
Ube2d3,-0.018460304667671755
Fyttd1,0.018446552615840522
Tpd52l2,0.018404791528247134
Nono,-0.018335079323391477
Tomm40,0.0182431229020022
Birc5,-0.018154065055019625
Pes1,-0.01815136630185723
Stip1,-0.017915346892625233
Anp32e,-0.01790432924980157
Golm2,0.017836846001985446
Tusc3,-0.0177589000498524
Psmd11,-0.017698446209777192
Cbx1,0.01753257384918138
Rpl38,-0.017470356937717476
Lyz2,-0.017365106825077456
Orc6,-0.017181540897376
Ppig,0.017169915751531067
Rtp4,0.0171639604932244
Syncrip,0.017042181045054356
Top2a,-0.017001194293286104
Iigp1,-0.01698341574724061
Pdap1,-0.01696433946606908
Acbd6,0.01693036933049891
Hmga1,-0.016904751863463373
Ccl2,-0.016777180470578662
Tmed2,-0.016751364193477117
Xrn2,0.016641660420246878
Pgp,-0.016622164201881392
Cdc5l,0.016580636219533446
Usp18,-0.016294879561114636
Timm13,-0.016225899742389648
Pfdn6,-0.016184821319605067
Rbms3,0.01615566755526991
H4c4,-0.016096480763236127
Rae1,-0.016032830028458053
Gbp7,0.015976476243367014
Fyb,-0.01588710466062707
Mcm3,-0.015840443459206856
Mrpl38,0.015822913969605418
H1f1,0.015500037204193122
Psd3,0.015463160639676498
Sbds,0.01540021708130833
Pkig,0.015395908329919281
M6pr,0.01536629475731829
Tpr,0.015285691285693528
Uqcrq,-0.01527200850170748
Tomm70a,0.015266347492713895
Cdca7,0.015262086283455259
Fam111a,0.014891945985627483
Dnajc7,0.014627748435116258
Mthfd2,0.014473679154907439
Apoe,-0.014327591091170341
Phf10,-0.014260706376701461
Pak1ip1,0.014186958834024488
Tpm4,-0.01417516128164871
H1f2,0.013891470031950803
Rfc3,-0.013691480993870221
Gsto1,-0.013642635195020224
Fam104a,-0.013322058123984553
Smarcad1,0.013286426819678128
H2ac24,0.013279259563916589
Eny2,0.013252335142057235
Tmed5,0.013176784692599369
Trim30a,0.013040601880755183
Add1,0.01286548592471868
Ccl6,-0.012740403774508632
Rsl1d1,-0.012704099845587812
Cyba,-0.012565088356742684
Cnn3,0.012539786551847771
Dtd1,0.012509400335950195
Vps35,0.012499870132101302
Tceal9,-0.012403608809802541
Mrpl33,0.012208662374101417
Bnip3,0.012153317599553915
Kif26b,0.012135781943724062
Tap1,0.01213179193830373
Isg15,-0.01204684848463145
Snrpd1,-0.011939627122537693
Cd52,-0.011729902172664517
Srp9,-0.011681917257254733
Lmnb1,0.01160174810194326
Top1,0.011574016720575868
Agpat5,-0.011380118243474095
Zfp706,-0.01116900918143221
Phb,0.011168420277924855
Kras,-0.011153553071090953
Ssu72,-0.01108721930627675
Capza1,0.011010617250045327
Dstn,0.010926089469966179
Dync1i2,0.01086520900521785
Snx4,0.010776907155177193
Tpm3,-0.010732819041451562
Cdca8,0.010652642767305535
Sugt1,-0.0105004999689274
Ifi211,0.010477513343421565
Nop53,-0.01043245175964173
Snrnp27,-0.010411687747214234
Ddx39b,-0.010386022478621464
Hnrnpc,-0.01028817431326704
Gm4951,0.010180262363514315
Cct3,-0.010157673063739601
Trnt1,-0.01012822939613806
Col4a1,0.010123466394908742
Smc2,0.010119091629545652
Plin2,0.010044522569482144
S100a8,0.010005635976180573
Myo1b,0.009811337182904414
Srsf6,0.009385149109715555
Ptms,-0.009276498470509285
Dcun1d5,0.00913920082461554
Ppp2r1a,0.008987771532673425
Gbp3,0.008921260128933716
Rab2a,0.008843843659840967
Sf3b1,0.008830969650893503
Mphosph10,0.008634463128510376
Ybx3,-0.008577070954288989
Sae1,-0.008372145100887572
Metap2,0.00836239821780748
S100a9,0.00836212014265746
Ruvbl2,0.008326266761541384
Cyp51,-0.008184523724455078
Leprotl1,-0.008054342192051901
Pcbp2,0.007774855488685267
Gclm,0.007726530428849502
Epsti1,0.007569751260442752
Tafa1,0.007493518806069718
Srpr,0.007472419956262038
Chmp4b,0.007450426039415569
Ebna1bp2,-0.007379235133891523
P4hb,-0.007303435755041972
Eif2b3,0.0073017791953125825
Csmd3,0.007178405904054777
Dlg2,-0.007133391915857753
Sars,-0.00713091161747442
Wls,-0.006976170382409537
Mri1,-0.0069301718329862465
Scand1,-0.006906811774208061
Ddx5,0.006801097129440704
Ifi35,0.006517777821255602
Ssbp1,-0.006510357812562997
Calu,0.006482366409188073
H2ac20,-0.006253328282831569
Rfc1,0.006181887279339278
Ddx6,0.0061265876286603
Scd2,-0.0060564331794229105
Smc1a,-0.006039400175858059
Nap1l4,-0.005770344327727563
Srgn,0.0057076594349012326
Cenpw,0.005637299800880367
Brix1,-0.005631865633468735
Snrpa,0.005541846839133181
Eprs,0.005528147551186822
Apobec3,-0.005363297367370836
Cpq,-0.0053629670801184585
Pabpn1,-0.0052152286321446506
Psip1,-0.005213983959590433
Hacd2,0.005167265555643576
Eif3b,0.004944247264665873
Rp9,-0.004934439002554686
Pbrm1,-0.004857130966002913
Bola2,0.004746716451274683
Ccl4,-0.004708558611794329
Tmem234,-0.004680007587196146
Stub1,0.004585198958739186
Dclk1,-0.0045302589342183855
Srsf1,0.004517483890575776
Slfn4,0.0044850956582192245
Psmd14,-0.004474917012672983
Eif4h,-0.00441735857997198
Hmg20b,-0.004400521760535556
Gfer,-0.004214186470926699
Il1b,0.004168947148818862
Morc4,-0.0040738688171051115
Rad21,-0.004027475501900056
Ppid,0.003951714385549048
Rpl36,-0.0039041011921061943
Prkg2,0.0038686998342080518
Trim30d,0.0038666772221967625
Cd9,0.00381334279857161
Hsd17b12,0.0037626529469079856
Eps15,0.0033701158404896674
Sppl2a,-0.003244124881100007
Ifi44,-0.0031803115583535174
H1f0,-0.0028826304110317383
Map2k2,0.0027662363204303533
Bzw2,0.0027083508030001373
Usp14,-0.002503958726973581
Mrps6,0.0024838061083659263
Ssrp1,-0.0023930797631665883
Nudt4,-0.002268160739687916
Polr2f,0.0022075504284516092
Norad,0.002059187226459754
Parp1,0.002041949979984389
Ccl5,-0.00197310365122013
Cox17,0.0018309210834764288
Exoc3,0.001772749435205115
Smarca5,0.0017694969134829505
Canx,-0.0017432557028698023
Ube2c,-0.001536125131165365
Htra1,0.0014643814639872506
Wasf2,0.0013678946960665303
Ncl,-0.0013178643219426086
Ssb,0.0011365852612742929
Cwc15,0.0006895529573657748
Lyar,0.0006376045307939979
Irf7,-0.0004698646302402737
Prpf19,-0.0004550587848143387
Ifit2,-0.0003610126351212045
Nudc,0.000280785334814646
Atp6v1e1,-0.00018441708213699751
Mndal,1.1470994263941029e-05
