gene,lfc_a_minus_b,pval,frac_a,frac_b,mean_a,mean_b,padj
Tra2a,0.4886496663093567,4.089662804131421e-08,0.9480968858131488,0.9098196392785571,0.9034472107887268,0.7160334587097168,5.842375434473458e-06
Sec61g,-0.33968663215637207,4.6709061120399964e-08,0.9515570934256056,0.9779559118236473,1.6285721063613892,1.8219915628433228,6.2901928831456635e-06
Klf6,0.5814864039421082,4.7176446623592473e-08,0.9065743944636678,0.8677354709418837,0.9450954794883728,0.7184424996376038,6.2901928831456635e-06
Psme1,-0.3089553117752075,6.263927213990126e-08,0.9619377162629758,0.9759519038076152,1.4856531620025635,1.655188798904419,8.082486727729195e-06
Uqcrh,-0.33190715312957764,7.314103604148044e-08,0.9411764705882353,0.9438877755511023,1.2808704376220703,1.4521454572677612,9.105279850563372e-06
Uqcc2,-0.31790149211883545,7.511855876714782e-08,0.9204152249134948,0.9519038076152304,1.2395063638687134,1.4008961915969849,9.105279850563372e-06
Psmb1,-0.29638922214508057,7.970630784935428e-08,0.9446366782006921,0.9579158316633266,1.4636834859848022,1.6252037286758423,9.377212688159328e-06
Cdkn1a,0.5036719441413879,9.617005076376025e-08,0.8754325259515571,0.8156312625250501,0.6679861545562744,0.5129790306091309,1.0990862944429743e-05
Pfn1,-0.3177642822265625,1.11162264873997e-07,0.9757785467128027,0.9799599198396793,2.2606217861175537,2.460047721862793,1.2351362763777445e-05
Adamts1,0.8436945676803589,1.4271485079399188e-07,0.6678200692041523,0.533066132264529,0.3348279297351837,0.20016494393348694,1.542863251826939e-05
Hk2,0.5402588844299316,1.4813983260110665e-07,0.9065743944636678,0.8597194388777555,0.7159293293952942,0.5419400930404663,1.5593666589590175e-05
Ppib,-0.28399431705474854,1.7505681688692716e-07,0.9377162629757786,0.9519038076152304,1.568076729774475,1.7269688844680786,1.795454532173612e-05
Nsa2,-0.2955552339553833,1.9933819412565368e-07,0.9411764705882353,0.969939879759519,1.5467487573623657,1.7113678455352783,1.993381941256537e-05
Atf3,1.0719454288482666,2.0534069165013072e-07,0.6782006920415224,0.5891783567134269,0.39821845293045044,0.2091960459947586,2.003323820976885e-05
Usp34,0.40802520513534546,2.2536252376724988e-07,0.9619377162629758,0.9198396793587175,1.187219500541687,0.9994509816169739,2.1463097501642845e-05
Atp5h,-0.22832930088043213,2.361019724033047e-07,0.9411764705882353,0.9458917835671342,1.4609581232070923,1.5846723318099976,2.19629741770516e-05
Slc25a37,0.5531889200210571,2.5841752283211894e-07,0.8927335640138409,0.8296593186372746,0.503134548664093,0.36855143308639526,2.2471088941923388e-05
Nme2,-0.3223099708557129,2.4843770063205206e-07,0.986159169550173,0.9799599198396793,2.6483466625213623,2.857485055923462,2.2471088941923388e-05
Jmjd1c,0.5642300248146057,2.562125236258473e-07,0.8996539792387543,0.8617234468937875,0.7719725966453552,0.5806797742843628,2.2471088941923388e-05
Dynlrb1,-0.25239086151123047,3.0325191135326993e-07,0.9377162629757786,0.9519038076152304,1.2099882364273071,1.3358891010284424,2.527099261277249e-05
Rpl23a,-0.27815866470336914,3.0126955628669596e-07,1.0,0.9939879759519038,3.453244209289551,3.6404848098754883,2.527099261277249e-05
Rlf,0.5336754322052002,3.2961619358486843e-07,0.8823529411764706,0.811623246492986,0.5446873307228088,0.40558621287345886,2.6907444374274975e-05
Naca,-0.23952770233154297,3.392016170517196e-07,0.9896193771626297,0.9819639278557114,2.3137850761413574,2.4645700454711914,2.7136129364137565e-05
Jund,0.517176628112793,4.1504526058554743e-07,0.9619377162629758,0.9138276553106213,1.3584562540054321,1.1050848960876465,3.255256945769e-05
Arih1,0.5199447274208069,4.6810804582413635e-07,0.9342560553633218,0.87374749498998,0.7249324917793274,0.5552891492843628,3.600831121724125e-05
Sgms2,0.9407488107681274,4.935071893222506e-07,0.6539792387543253,0.5230460921843687,0.2526489198207855,0.1395365595817566,3.60480286535542e-05
Spcs1,-0.39104393124580383,4.840610580234918e-07,0.8788927335640139,0.9338677354709419,0.8788912296295166,1.0461493730545044,3.60480286535542e-05
Cox6b1,-0.24247896671295166,5.022060878614715e-07,0.9342560553633218,0.9418837675350702,1.3778979778289795,1.5061874389648438,3.60480286535542e-05
Smarce1,-0.2973746359348297,5.046724011497588e-07,0.9134948096885813,0.9438877755511023,0.8298014402389526,0.9511973857879639,3.60480286535542e-05
Cd44,0.4135410785675049,5.297878515421474e-07,0.9411764705882353,0.9238476953907816,1.1802196502685547,0.9906825423240662,3.717809484506298e-05
Atp5mpl,-0.3355674743652344,5.656987328323972e-07,0.8961937716262975,0.935871743486974,0.9175301194190979,1.06358003616333,3.9013705712579114e-05
Raly,-0.28513675928115845,6.278825298530708e-07,0.9307958477508651,0.9539078156312625,1.0889031887054443,1.2242844104766846,4.250889566065784e-05
Psma7,-0.30286669731140137,6.376334349098675e-07,0.9653979238754326,0.9879759519038076,2.197981357574463,2.386664390563965,4.250889566065784e-05
Micos13,-0.33255842328071594,6.535434436986726e-07,0.8823529411764706,0.9278557114228457,0.88113933801651,1.0224971771240234,4.285530778351951e-05
Lsm12,-0.28909265995025635,6.706741043576271e-07,0.9307958477508651,0.9619238476953907,1.0965348482131958,1.2343475818634033,4.326929705533078e-05
Rbpj,0.46578431129455566,7.57454391272386e-07,0.9307958477508651,0.9018036072144289,0.8533511161804199,0.6809200048446655,4.746771831164442e-05
Rpl36a,-0.28703927993774414,7.594834929863108e-07,0.9896193771626297,0.9899799599198397,2.422804117202759,2.6056370735168457,4.746771831164442e-05
Slc25a3,-0.31061363220214844,7.731941418281555e-07,0.9480968858131488,0.9779559118236473,1.5540196895599365,1.727510929107666,4.758117795865572e-05
Ifrd1,0.41098618507385254,8.124890686151661e-07,0.972318339100346,0.935871743486974,1.6176695823669434,1.3961257934570312,4.9241761734252496e-05
Rps26,-0.3249473571777344,9.186265694635792e-07,1.0,1.0,3.343750476837158,3.5618414878845215,5.4036857027269365e-05
Ahcyl2,0.6031702756881714,9.153946360420877e-07,0.8512110726643599,0.7755511022044088,0.4012976586818695,0.2814473509788513,5.4036857027269365e-05
Ankrd11,0.3998762369155884,1.072643704302566e-06,0.9688581314878892,0.9498997995991983,1.7227307558059692,1.501027226448059,6.218224372768499e-05
Ppp1ca,-0.2663458585739136,1.2492991827749096e-06,0.9307958477508651,0.9539078156312625,1.1603869199752808,1.2907311916351318,7.138852472999484e-05
Gm10076,-0.32008910179138184,1.3919407549553011e-06,0.9896193771626297,0.9879759519038076,2.4918386936187744,2.697103261947632,7.841919746227049e-05
Arhgef2,0.4091293215751648,1.515319450224494e-06,0.8996539792387543,0.8637274549098196,0.6008967757225037,0.4826424717903137,8.418441390136078e-05
Gm49890,0.6907485127449036,1.5369202536710794e-06,0.8235294117647058,0.7474949899799599,0.5059447288513184,0.3421660363674164,8.421480842033312e-05
Rps27l,-0.2598634958267212,1.7360926227850497e-06,0.9273356401384083,0.9338677354709419,1.3519752025604248,1.4885157346725464,9.35319722916514e-05
Arhgap10,0.4391099214553833,1.7537244804684638e-06,0.9411764705882353,0.9298597194388778,1.176121711730957,0.9758838415145874,9.35319722916514e-05
Rtn4,0.3192451000213623,1.8371313105927581e-06,0.9584775086505191,0.9478957915831663,1.352554440498352,1.1933475732803345,9.547193218383374e-05
Rsrc2,0.33778828382492065,1.8617026775847578e-06,0.9480968858131488,0.9118236472945892,0.9685485363006592,0.8298617005348206,9.547193218383374e-05
Ubr2,0.36860761046409607,1.8534092951458125e-06,0.9307958477508651,0.8857715430861723,0.7647455334663391,0.6363158226013184,9.547193218383374e-05
Chchd2,-0.2480792999267578,1.9008594233960563e-06,0.9688581314878892,0.9739478957915831,2.0229477882385254,2.173786163330078,9.62460467542307e-05
Bdp1,0.3961629867553711,2.0611460737569237e-06,0.9446366782006921,0.8817635270541082,0.9109508395195007,0.7559800744056702,0.00010183600683947586
Taco1,0.8653357625007629,2.0621791384993863e-06,0.7923875432525952,0.7194388777555111,0.4106389284133911,0.24586766958236694,0.00010183600683947586
Wsb1,0.46077635884284973,2.118166104628013e-06,0.8858131487889274,0.8577154308617234,0.5409225821495056,0.41962960362434387,0.00010332517583551282
Arhgap22,0.6742088794708252,2.1593146024375104e-06,0.8823529411764706,0.8356713426853707,0.5601837038993835,0.3856907784938812,0.00010406335433433784
Pias2,0.7485499382019043,2.2226249222486246e-06,0.7854671280276817,0.685370741482966,0.31769686937332153,0.20096449553966522,0.00010583928201183927
Aars,0.36154675483703613,2.296781117755019e-06,0.9342560553633218,0.9118236472945892,0.7526349425315857,0.6279373168945312,0.00010808381730611855
